idINS;emp;emp_resident;idcom;IRIS;act
r200N2249600E3948200;262.67779013007276;252.22280792982906;13209;132090204;NA
r200N2249600E3948400;18.998319851134625;17.798586821427865;13209;132090501;NA
r200N2249600E3960800;18.430062570528854;16.88978257557012;13119;131190103;46.838920061447396
r200N2249600E3961000;64.94207947178774;59.52922585843393;13119;131190103;21.173758383941973
r200N2249600E3961200;2.424427093144726;2.220091977074632;13119;131190103;33.36471018075705
r200N2249600E3963600;0.024529117182213275;0.024529117182213275;13085;130850000;1.4885809931253637
r200N2249600E3965800;0.02283072578278637;0.02283072578278637;13085;130850000;4.871719613864826
r200N2249600E3966000;0.023270860407402734;0.023270860407402734;13085;130850000;3.5861269379838294
r200N2249600E3969600;0.12270850696642528;0.12270850696642528;13030;130300000;1.071270358563702
r200N2249600E3970400;0.12799724963325138;0.12799724963325138;13030;130300000;0.46868078187161966
r200N2249600E3970800;0.11971668130366211;0.11971668130366211;13030;130300000;1.3390879482046276
r200N2249600E3971200;0.12799724963325138;0.12799724963325138;13030;130300000;0.46868078187161966
r200N2249600E3971400;0.5193977671250164;0.47406249438220194;13030;130300000;3.4146742679218
