r.squared;adj.r.squared;nobs;mod;c;qd2;qd3;qd4;qd5;qd6;qd7;qd8;qd9;qd10;rev_uc;actoccup;enfants;se_c;se_qd2;se_qd3;se_qd4;se_qd5;se_qd6;se_qd7;se_qd8;se_qd9;se_qd10;se_rev_uc;se_actoccup;se_enfants;p_c;p_qd2;p_qd3;p_qd4;p_qd5;p_qd6;p_qd7;p_qd8;p_qd9;p_qd10;p_rev_uc;p_actoccup;p_enfants;se;se_se;p_se
0.3232118336079092;0.3103817261881541;646;Alimentaire;-0.5637659263018311;-0.15996630518479607;-0.1570157985720767;-0.40933403929629913;-0.458279044125165;-0.5854699104115684;-0.6005048930329719;-0.7654954757887298;-1.0401327073952895;-1.4757173786064772;0.2897261575584995;0.48054197822204114;-0.3207763555916891;1.6208732990313826;0.1115234470105263;0.11523788927743299;0.11604117339708386;0.11776060684393164;0.11854079868487469;0.12469475663626285;0.125481116697588;0.1269329577629699;0.13344066554586154;0.15663342915612166;0.21837084330729412;0.15976887774219448;0.7280938795443768;0.15195945861026466;0.17351328522447668;4.498750984290823e-4;1.1013221877566231e-4;1.0061392895859978e-6;1.836194738676701e-6;1.8415366835736357e-9;1.3987528630985768e-15;4.0946571613451356e-26;0.06482151378935634;0.02812635357351075;0.0450940748919815;-0.24723403385495799;0.022928880371952745;5.018281161431966e-25
0.3004668314661491;0.2872055391716686;646;Com. non alim.;-2.7806403698976183;-0.1345483916201817;-0.2911369754130215;-0.3266923073287913;-0.45685188567373736;-0.46710882756948324;-0.6992511502483337;-0.5943110906462196;-0.982995206464085;-1.331299580208602;0.5063437088354705;0.4602469954774192;-0.28015951485876706;1.5858714636873537;0.11447953402553952;0.11441767155244714;0.11637686335773684;0.12082297693674676;0.12125201214127733;0.12100889619003503;0.12478931173720777;0.12333296952311751;0.13138699455811464;0.15375598437267887;0.22147694505101007;0.16187263156147522;0.08002025075252571;0.24031452043412604;0.011179465328637683;0.005151401542191341;1.708723307381082e-4;1.288884649628325e-4;1.1829495477354487e-8;2.3723576178216624e-6;7.401311595767058e-15;1.8344732293376907e-22;0.0010458409596089584;0.03810430745742482;0.08398538650302657;-0.17492818953594988;0.015629745320295832;1.105337049554032e-26
0.3064513405462271;0.2933034986608475;646;Bars, ...;-1.912663034905729;-0.15085048299186143;-0.40538656644927473;-0.3267845398038826;-0.4042918427512582;-0.5630900125082227;-0.5823455998981122;-0.6011096449962953;-1.0587958408876257;-1.4053440895302918;0.41779150010561833;0.6488790390631773;-0.34760170584334144;1.6190644849480202;0.11527710514338511;0.11583644815916509;0.1196907420415252;0.11967002630282049;0.12652183530864558;0.12360033796780558;0.12650204697416265;0.13074777320509012;0.13492445550062734;0.15631496807565742;0.2216938650950839;0.16450729462090594;0.23791196215117977;0.19114813260349608;4.985765988141537e-4;0.006504935188388315;7.738555630764271e-4;1.0121598457533213e-5;3.0246034679801664e-6;2.497317249454892e-6;2.8757638532185984e-15;1.4816163584953826e-23;0.007716986207314923;0.0035462652195111266;0.0349927320610495;-0.28702610935515527;0.02475930411093833;2.4131630602778985e-28
0.30996759177396366;0.29688640867963134;646;Santé humaine;-3.1401484983422376;-0.36646708411185136;-0.34529768594885557;-0.267505576176155;-0.575605615692745;-0.6322774198341177;-0.695576803870365;-0.9623577661699911;-1.117190081213917;-1.2527646809308894;0.5511816654753335;0.4475239206747182;-0.2550595111405233;1.5845143557329597;0.11187335812944545;0.1147487181774881;0.12114052357764399;0.11759755584713939;0.12335515084408258;0.12769103395182443;0.1289358856027801;0.12186212660253125;0.12816614392537476;0.15356025257713776;0.21871955014254005;0.1607430285223916;0.04793673216035024;0.0011114186578917566;0.002723805154488302;0.027586251690479464;1.2508378609240505e-6;3.943836631171994e-7;7.327234590696524e-8;2.7901220541547846e-13;6.687029541629704e-19;4.123398548691257e-21;3.571469240659292e-4;0.041158356612310494;0.11306793192070978;-0.19901870735357974;0.016415440851242146;1.3288603089849267e-30
0.31879898546431534;0.305885222155582;646;Densité;2.8846092166350012;-0.1928339163270176;-0.24743362716865588;-0.3142329617424103;-0.49003006814345745;-0.8600737610674032;-0.8264653500914687;-0.8466788193682429;-1.2009449887607553;-1.483463845007147;-0.053473904842455316;0.47596274315420944;-0.1995737263675674;1.7640949570774511;0.11420705838111489;0.11270057971765264;0.1150075440753839;0.11481176001028785;0.11957197083891638;0.12485718513184813;0.12881901465717818;0.13003030186063702;0.13940598886468172;0.17043414021923145;0.21504682787991522;0.15858008153956463;0.10250888219980327;0.09181571201660739;0.02849028236866489;0.00646525508152672;2.273242060196881e-5;1.7973963870823719e-12;7.702910341846401e-11;1.0338913469464214e-10;3.819186856076779e-19;1.9293475177115277e-24;0.7538134245805286;0.027232969277683018;0.20867337324636315;-0.33447699388961644;0.028533696182838405;6.881031137999624e-29
0.2825798550139668;0.2689794731184971;646;Densité pondérée;2.7960918015334455;-0.17289855496754686;-0.2811102931582097;-0.38836140608689235;-0.4931618110426735;-0.6861079154477694;-0.7571795154051245;-0.8960531673880248;-1.2898470711498757;-1.3279974413707027;-0.046378999826976935;0.4162625448818865;-0.157733741201347;1.9023277435874746;0.11666048711359221;0.11775595867344787;0.11667062427259942;0.12020390654710554;0.12393580466785147;0.1306633118720695;0.13286879064157422;0.14061538129703954;0.14721840395414235;0.1833933475615067;0.22074624905851697;0.16270720283031945;0.14210557620369915;0.1388203378542431;0.017268479044049632;9.231346066999799e-4;4.616953486105426e-5;4.5376476558514925e-8;1.07836743027245e-8;3.480568613368682e-11;6.40737046910588e-19;2.2130478466622824e-18;0.800432555426262;0.05979222052882006;0.3326994262709315;-0.3776890075078746;0.0366629653220974;3.924546518694953e-23
