idINS	ind	dep	idcom	IRIS	act_mobpro
r200N2239000E3962600	9	13	13028	130280113	3.0591664846907625
r200N2239200E3961800	4	13	13028	130280113	1.35962954875145
r200N2239200E3962200	23	13	13028	130280113	7.817869905320836
r200N2239200E3962400	60	13	13028	130280103	20.394443231271747
r200N2239200E3962600	26	13	13028	130280103	8.837592066884426
r200N2239200E3962800	47	13	13028	130280103	15.975647197829536
r200N2239400E3961600	1	13	13028	130280113	0.3399073871878625
r200N2239400E3961800	17.5	13	13028	130280113	5.948379275787594
r200N2239400E3962000	28	13	13028	130280113	9.517406841260149
r200N2239400E3962200	100	13	13028	130280113	33.99073871878625
r200N2239400E3962400	317.5	13	13028	130280103	107.92059543214634
r200N2239400E3962600	118	13	13028	130280103	40.109071688167774
r200N2239400E3962800	12	13	13028	130280102	4.07888864625435
r200N2239600E3961600	10	13	13028	130280113	3.3990738718786244
r200N2239600E3961800	422.5	13	13028	130280113	143.6108710868719
r200N2239600E3962000	124	13	13028	130280104	42.148516011294944
r200N2239600E3962200	114	13	13028	130280103	38.749442139416324
r200N2239600E3962400	124.5	13	13028	130280103	42.31846970488888
r200N2239600E3962600	368	13	13028	130280103	125.08591848513338
r200N2239600E3962800	304	13	13028	130280102	103.3318457051102
r200N2239800E3961400	5	13	13028	130280113	1.6995369359393122
r200N2239800E3961600	2	13	13028	130280104	0.679814774375725
r200N2239800E3961800	70	13	13028	130280104	23.793517103150375
r200N2239800E3962000	48	13	13028	130280104	16.3155545850174
r200N2239800E3962200	120	13	13028	130280103	40.788886462543495
r200N2239800E3962400	154.5	13	13028	130280103	52.51569132052476
r200N2239800E3962600	216	13	13028	130280102	73.41999563257829
r200N2239800E3962800	202	13	13028	130280102	68.66129221194822
r200N2240000E3960800	7	13	13028	130280113	2.3793517103150372
r200N2240000E3961000	9	13	13028	130280113	3.0591664846907625
r200N2240000E3961200	1	13	13028	130280113	0.3399073871878625
r200N2240000E3961400	2	13	13028	130280113	0.679814774375725
r200N2240000E3961600	6	13	13028	130280113	2.039444323127175
r200N2240000E3961800	34	13	13028	130280104	11.556851164387323
r200N2240000E3962000	60	13	13028	130280103	20.394443231271747
r200N2240000E3962200	108	13	13028	130280103	36.709997816289146
r200N2240000E3962400	212.5	13	13028	130280103	72.23031977742079
r200N2240000E3962600	296.5	13	13028	130280102	100.78254030120122
r200N2240000E3962800	444	13	13028	130280102	150.91887991141095
r200N2240000E3963000	419.5	13	13028	130280101	142.59114892530832
r200N2240000E3963200	529	13	13028	130280101	179.81100782237925
r200N2240200E3960200	6	13	13028	130280113	2.039444323127175
r200N2240200E3960800	2	13	13028	130280113	0.679814774375725
r200N2240200E3961000	2	13	13028	130280113	0.679814774375725
r200N2240200E3961200	2	13	13028	130280113	0.679814774375725
r200N2240200E3961600	6	13	13028	130280113	2.039444323127175
r200N2240200E3961800	57	13	13028	130280103	19.374721069708162
r200N2240200E3962000	102.5	13	13028	130280103	34.84050718675591
r200N2240200E3962200	397.5	13	13028	130280103	135.11318640717533
r200N2240200E3962400	105	13	13028	130280103	35.69027565472556
r200N2240200E3962600	224	13	13028	130280102	76.13925473008119
r200N2240200E3962800	370	13	13028	130280102	125.76573325950912
r200N2240200E3963000	936.5	13	13028	130280102	318.3232681014332
r200N2240200E3963200	462.5	13	13028	130280102	157.2071665743864
r200N2240400E3961000	2	13	13028	130280113	0.679814774375725
r200N2240400E3961600	35	13	13028	130280113	11.896758551575187
r200N2240400E3961800	75	13	13028	130280104	25.493054039089685
r200N2240400E3962000	104	13	13028	130280104	35.350368267537704
r200N2240400E3962200	202	13	13028	130280103	68.66129221194822
r200N2240400E3962400	207.5	13	13028	130280102	70.53078284148147
r200N2240400E3962600	165	13	13028	130280102	56.08471888599731
r200N2240400E3962800	221	13	13028	130280102	75.1195325685176
r200N2240400E3963000	220	13	13028	130280102	74.77962518132975
r200N2240400E3963200	235	13	13028	130280102	79.87823598914768
r200N2240400E3968000	2	13	13028	130280111	0.679814774375725
r200N2240400E3968200	4	13	13028	130280111	1.35962954875145
r200N2240600E3961600	119	13	13028	130280104	40.44897907535564
r200N2240600E3961800	402.5	13	13028	130280104	136.81272334311464
r200N2240600E3962000	307	13	13028	130280104	104.35156786667378
r200N2240600E3962200	109	13	13028	130280104	37.04990520347701
r200N2240600E3962400	188.5	13	13028	130280105	64.07254248491208
r200N2240600E3962600	435.5	13	13028	130280105	148.02966712031412
r200N2240600E3962800	165	13	13028	130280112	56.08471888599731
r200N2240600E3963000	540	13	13028	130280112	183.54998908144574
r200N2240600E3963200	56	13	13028	130280112	19.034813682520298
r200N2240600E3963400	3.5	13	13028	130280112	1.1896758551575186
r200N2240600E3967800	11	13	13028	130280111	3.7389812590664873
r200N2240600E3968000	8	13	13028	130280111	2.7192590975029
r200N2240800E3961600	188	13	13028	130280114	63.902588791318145
r200N2240800E3961800	86	13	13028	130280114	29.23203529815617
r200N2240800E3962000	217	13	13028	130280104	73.75990301976616
r200N2240800E3962200	183.5	13	13028	130280104	62.37300554897276
r200N2240800E3962400	227	13	13028	130280105	77.15897689164478
r200N2240800E3962600	106	13	13028	130280105	36.030183041913425
r200N2240800E3962800	588.5	13	13028	130280112	200.03549736005706
r200N2240800E3963000	244	13	13028	130280112	82.93740247383845
r200N2240800E3963200	120	13	13028	130280112	40.788886462543495
r200N2240800E3963400	226.5	13	13028	130280112	76.98902319805086
r200N2240800E3963600	66	13	13028	130280112	22.433887554398922
r200N2240800E3963800	1	13	13028	130280107	0.3399073871878625
r200N2240800E3967200	18	13	13028	130280111	6.118332969381525
r200N2240800E3967400	11	13	13028	130280111	3.7389812590664873
r200N2240800E3967600	4	13	13028	130280111	1.35962954875145
r200N2240800E3967800	11	13	13028	130280111	3.7389812590664873
r200N2240800E3968000	15	13	13028	130280111	5.098610807817937
r200N2240800E3968400	9	13	13028	130280111	3.0591664846907625
r200N2241000E3961600	27	13	13028	130280113	9.177499454072287
r200N2241000E3961800	96.5	13	13028	130280114	32.80106286362873
r200N2241000E3962000	142	13	13028	130280104	48.26684898067647
r200N2241000E3962200	182.5	13	13028	130280104	62.0330981617849
r200N2241000E3962400	10	13	13028	130280106	3.3990738718786244
r200N2241000E3962600	725	13	13028	130280106	246.4328557112003
r200N2241000E3962800	240.5	13	13028	130280105	81.74772661868093
r200N2241000E3963000	140.5	13	13028	130280112	47.756987899894675
r200N2241000E3963200	133.5	13	13028	130280112	45.37763618957964
r200N2241000E3963400	247.5	13	13028	130280106	84.12707832899596
r200N2241000E3963600	217	13	13028	130280107	73.75990301976616
r200N2241000E3963800	181.5	13	13028	130280107	61.69319077459704
r200N2241000E3967000	8	13	13028	130280111	2.7192590975029
r200N2241000E3967200	27	13	13028	130280111	9.177499454072287
r200N2241000E3967400	3	13	13028	130280111	1.0197221615635874
r200N2241000E3967600	25	13	13028	130280111	8.497684679696562
r200N2241000E3967800	2	13	13028	130280111	0.679814774375725
r200N2241000E3968200	6	13	13028	130280111	2.039444323127175
r200N2241000E3968400	13	13	13028	130280111	4.418796033442213
r200N2241200E3961800	62	13	13028	130280114	21.074258005647472
r200N2241200E3962000	104.5	13	13028	130280114	35.52032196113163
r200N2241200E3962200	150.5	13	13028	130280113	51.1560617717733
r200N2241200E3962400	40	13	13028	130280106	13.596295487514498
r200N2241200E3962600	154	13	13028	130280106	52.34573762693082
r200N2241200E3962800	254	13	13028	130280106	86.33647634571706
r200N2241200E3963000	154	13	13028	130280106	52.34573762693082
r200N2241200E3963200	65.5	13	13028	130280106	22.263933860804993
r200N2241200E3963400	61	13	13028	130280106	20.73435061845961
r200N2241200E3963600	80.5	13	13028	130280107	27.36254466862293
r200N2241200E3963800	170.5	13	13028	130280107	57.95420951553055
r200N2241200E3964000	110	13	13028	130280107	37.389812590664874
r200N2241200E3964200	38	13	13028	130280107	12.916480713138775
r200N2241200E3964800	9	13	13028	130280111	3.0591664846907625
r200N2241200E3966800	16	13	13028	130280111	5.4385181950058
r200N2241200E3967000	9	13	13028	130280111	3.0591664846907625
r200N2241200E3967200	4	13	13028	130280111	1.35962954875145
r200N2241200E3967400	1	13	13028	130280111	0.3399073871878625
r200N2241200E3967600	2	13	13028	130280111	0.679814774375725
r200N2241200E3967800	2	13	13028	130280111	0.679814774375725
r200N2241200E3968200	15	13	13028	130280111	5.098610807817937
r200N2241200E3968600	7	13	13028	130280111	2.3793517103150372
r200N2241400E3961400	15	13	13028	130280114	5.098610807817937
r200N2241400E3961600	640.5	13	13028	130280114	217.71068149382594
r200N2241400E3961800	371.5	13	13028	130280114	126.27559434029091
r200N2241400E3962000	82.5	13	13028	130280114	28.042359442998656
r200N2241400E3962200	107.5	13	13028	130280113	36.540044122695214
r200N2241400E3962400	43	13	13028	130280113	14.616017649078085
r200N2241400E3962600	4	13	13028	130280106	1.35962954875145
r200N2241400E3962800	125	13	13028	130280106	42.48842339848281
r200N2241400E3963000	47.5	13	13028	130280106	16.145600891423467
r200N2241400E3963200	229	13	13028	130280106	77.83879166602051
r200N2241400E3963400	276	13	13028	130280106	93.81443886385004
r200N2241400E3963600	89	13	13028	130280106	30.25175745971976
r200N2241400E3963800	105	13	13028	130280107	35.69027565472556
r200N2241400E3964000	68	13	13028	130280107	23.113702328774647
r200N2241400E3964200	150	13	13028	130280107	50.98610807817937
r200N2241400E3964400	61	13	13028	130280107	20.73435061845961
r200N2241400E3964600	94	13	13028	130280107	31.951294395659072
r200N2241400E3964800	103.5	13	13028	130280111	35.180414573943764
r200N2241400E3965000	46	13	13028	130280111	15.635739810641672
r200N2241400E3965200	17	13	13028	130280111	5.778425582193662
r200N2241400E3966400	4.5	13	13028	130280111	1.5295832423453812
r200N2241400E3966600	161.5	13	13028	130280111	54.89504303083979
r200N2241400E3966800	17	13	13028	130280111	5.778425582193662
r200N2241400E3967000	18	13	13028	130280111	6.118332969381525
r200N2241400E3967200	9	13	13028	130280111	3.0591664846907625
r200N2241400E3967400	7	13	13028	130280111	2.3793517103150372
r200N2241400E3967800	4	13	13028	130280111	1.35962954875145
r200N2241400E3968000	6	13	13028	130280111	2.039444323127175
r200N2241400E3968200	6	13	13028	130280111	2.039444323127175
r200N2241400E3968400	7	13	13028	130280111	2.3793517103150372
r200N2241400E3968600	5	13	13028	130280111	1.6995369359393122
r200N2241600E3961600	191	13	13028	130280114	64.92231095288173
r200N2241600E3961800	21	13	13028	130280114	7.138055130945112
r200N2241600E3962000	24	13	13028	130280113	8.1577772925087
r200N2241600E3962200	795.5	13	13028	130280113	270.3963265079446
r200N2241600E3962400	72.5	13	13028	130280113	24.643285571120032
r200N2241600E3962600	115	13	13028	130280113	39.08934952660418
r200N2241600E3962800	5	13	13028	130280106	1.6995369359393122
r200N2241600E3963000	8.5	13	13028	130280106	2.889212791096831
r200N2241600E3963200	72	13	13028	130280106	24.4733318775261
r200N2241600E3963400	119.5	13	13028	130280106	40.61893276894956
r200N2241600E3963600	80.5	13	13028	130280110	27.36254466862293
r200N2241600E3963800	180.5	13	13028	130280110	61.35328338740918
r200N2241600E3964000	89	13	13028	130280107	30.25175745971976
r200N2241600E3964200	126	13	13028	130280107	42.82833078567067
r200N2241600E3964400	158.5	13	13028	130280107	53.8753208692762
r200N2241600E3964600	65	13	13028	130280107	22.09398016721106
r200N2241600E3964800	60	13	13028	130280111	20.394443231271747
r200N2241600E3965000	37	13	13028	130280111	12.576573325950912
r200N2241600E3965200	73.5	13	13028	130280111	24.983192958307892
r200N2241600E3965400	36	13	13028	130280111	12.23666593876305
r200N2241600E3965600	50	13	13028	130280111	16.995369359393123
r200N2241600E3965800	110.5	13	13028	130280111	37.5597662842588
r200N2241600E3966000	166.5	13	13028	130280111	56.59457996677911
r200N2241600E3966200	31	13	13028	130280111	10.537129002823736
r200N2241600E3966400	79	13	13028	130280111	26.852683587841135
r200N2241600E3966600	504.5	13	13028	130280111	171.48327683627662
r200N2241600E3967000	5	13	13028	130280111	1.6995369359393122
r200N2241600E3967200	1	13	13028	130280111	0.3399073871878625
r200N2241600E3967400	4	13	13028	130280111	1.35962954875145
r200N2241600E3967600	2	13	13028	130280111	0.679814774375725
r200N2241600E3968200	2	13	13028	130280111	0.679814774375725
r200N2241600E3968600	6	13	13028	130280111	2.039444323127175
r200N2241800E3961600	7	13	13028	130280114	2.3793517103150372
r200N2241800E3961800	30	13	13028	130280113	10.197221615635874
r200N2241800E3962000	7	13	13028	130280113	2.3793517103150372
r200N2241800E3962200	23	13	13028	130280113	7.817869905320836
r200N2241800E3962400	101	13	13028	130280113	34.33064610597411
r200N2241800E3962600	31	13	13028	130280113	10.537129002823736
r200N2241800E3962800	107	13	13028	130280106	36.37009042910129
r200N2241800E3963000	250.5	13	13028	130280106	85.14680049055956
r200N2241800E3963200	56	13	13028	130280106	19.034813682520298
r200N2241800E3963400	84	13	13028	130280106	28.55222052378045
r200N2241800E3963600	47	13	13028	130280110	15.975647197829536
r200N2241800E3963800	81.5	13	13028	130280110	27.70245205581079
r200N2241800E3964000	61	13	13028	130280107	20.73435061845961
r200N2241800E3964200	57	13	13028	130280107	19.374721069708162
r200N2241800E3964400	74	13	13028	130280107	25.153146651901825
r200N2241800E3964600	83	13	13028	130280107	28.212313136592584
r200N2241800E3964800	98	13	13028	130280111	33.31092394441052
r200N2241800E3965000	263.5	13	13028	130280111	89.56559652400176
r200N2241800E3965200	56	13	13028	130280111	19.034813682520298
r200N2241800E3965400	58	13	13028	130280111	19.714628456896026
r200N2241800E3965600	65.5	13	13028	130280111	22.263933860804993
r200N2241800E3965800	44	13	13028	130280111	14.955925036265949
r200N2241800E3966000	60	13	13028	130280111	20.394443231271747
r200N2241800E3966200	39	13	13028	130280111	13.256388100326637
r200N2241800E3966400	28	13	13028	130280111	9.517406841260149
r200N2241800E3966800	2	13	13028	130280111	0.679814774375725
r200N2241800E3967200	16	13	13028	130280111	5.4385181950058
r200N2242000E3961400	5	13	13028	130280114	1.6995369359393122
r200N2242000E3961600	8.5	13	13028	130280114	2.889212791096831
r200N2242000E3961800	16	13	13028	130280113	5.4385181950058
r200N2242000E3962000	26	13	13028	130280113	8.837592066884426
r200N2242000E3962200	17	13	13028	130280113	5.778425582193662
r200N2242000E3962400	75	13	13028	130280113	25.493054039089685
r200N2242000E3962600	82	13	13028	130280113	27.872405749404724
r200N2242000E3962800	5	13	13028	130280110	1.6995369359393122
r200N2242000E3963000	173	13	13028	130280110	58.80397798350021
r200N2242000E3963200	27.5	13	13028	130280110	9.347453147666219
r200N2242000E3963400	45	13	13028	130280110	15.295832423453813
r200N2242000E3963600	26	13	13028	130280109	8.837592066884426
r200N2242000E3963800	78	13	13028	130280110	26.512776200653274
r200N2242000E3964000	190.5	13	13028	130280107	64.7523572592878
r200N2242000E3964200	35	13	13028	130280107	11.896758551575187
r200N2242000E3964400	46.5	13	13028	130280107	15.805693504235606
r200N2242000E3964600	71.5	13	13028	130280107	24.303378183932168
r200N2242000E3964800	81	13	13028	130280111	27.532498362216863
r200N2242000E3965000	57.5	13	13028	130280111	19.54467476330209
r200N2242000E3965200	150.5	13	13028	130280111	51.1560617717733
r200N2242000E3965400	184	13	13028	130280111	62.54295924256669
r200N2242000E3965600	160	13	13028	130280111	54.38518195005799
r200N2242000E3965800	156.5	13	13028	130280111	53.19550609490048
r200N2242000E3966000	87	13	13028	130280111	29.571942685344037
r200N2242000E3966200	58	13	13028	130280111	19.714628456896026
r200N2242000E3966400	23	13	13028	130280111	7.817869905320836
r200N2242000E3966600	5	13	13028	130280111	1.6995369359393122
r200N2242000E3966800	9	13	13028	130280111	3.0591664846907625
r200N2242000E3967000	3	13	13028	130280111	1.0197221615635874
r200N2242000E3967200	5	13	13028	130280111	1.6995369359393122
r200N2242200E3960200	3	13	13028	130280113	1.0197221615635874
r200N2242200E3961200	5	13	13028	130280114	1.6995369359393122
r200N2242200E3961400	10.5	13	13028	130280114	3.569027565472556
r200N2242200E3961600	19	13	13028	130280113	6.458240356569387
r200N2242200E3961800	12	13	13028	130280113	4.07888864625435
r200N2242200E3962000	16	13	13028	130280113	5.4385181950058
r200N2242200E3962200	24	13	13028	130280113	8.1577772925087
r200N2242200E3962400	20	13	13028	130280113	6.798147743757249
r200N2242200E3962600	32.5	13	13028	130280110	11.04699008360553
r200N2242200E3962800	165.5	13	13028	130280110	56.254672579591244
r200N2242200E3963000	38	13	13028	130280110	12.916480713138775
r200N2242200E3963200	495.5	13	13028	130280110	168.42411035158585
r200N2242200E3963400	36.5	13	13028	130280110	12.40661963235698
r200N2242200E3963600	152.5	13	13028	130280109	51.83587654614903
r200N2242200E3963800	44.5	13	13028	130280110	15.12587872985988
r200N2242200E3964000	91	13	13028	130280107	30.931572234095484
r200N2242200E3964200	57	13	13028	130280107	19.374721069708162
r200N2242200E3964400	36	13	13028	130280107	12.23666593876305
r200N2242200E3964600	34	13	13028	130280107	11.556851164387323
r200N2242200E3964800	42	13	13028	130280111	14.276110261890224
r200N2242200E3965000	108	13	13028	130280111	36.709997816289146
r200N2242200E3965200	213.5	13	13028	130280111	72.57022716460864
r200N2242200E3965400	80.5	13	13028	130280111	27.36254466862293
r200N2242200E3965600	49	13	13028	130280111	16.65546197220526
r200N2242200E3965800	63	13	13028	130280111	21.414165392835336
r200N2242200E3966000	45	13	13028	130280111	15.295832423453813
r200N2242200E3966200	24	13	13028	130280111	8.1577772925087
r200N2242200E3966400	8	13	13028	130280111	2.7192590975029
r200N2242200E3966600	22	13	13028	130280111	7.4779625181329745
r200N2242200E3966800	7	13	13028	130280111	2.3793517103150372
r200N2242200E3967000	7	13	13028	130280111	2.3793517103150372
r200N2242200E3967200	13	13	13028	130280111	4.418796033442213
r200N2242400E3960800	2	13	13028	130280113	0.679814774375725
r200N2242400E3961000	2	13	13028	130280113	0.679814774375725
r200N2242400E3961200	12	13	13028	130280113	4.07888864625435
r200N2242400E3961400	3	13	13028	130280113	1.0197221615635874
r200N2242400E3961600	34	13	13028	130280113	11.556851164387323
r200N2242400E3961800	14	13	13028	130280113	4.7587034206300745
r200N2242400E3962000	32	13	13028	130280113	10.8770363900116
r200N2242400E3962200	20	13	13028	130280113	6.798147743757249
r200N2242400E3962400	14	13	13028	130280110	4.7587034206300745
r200N2242400E3962600	11	13	13028	130280110	3.7389812590664873
r200N2242400E3962800	37	13	13028	130280110	12.576573325950912
r200N2242400E3963000	73.5	13	13028	130280110	24.983192958307892
r200N2242400E3963200	137	13	13028	130280110	46.567312044737164
r200N2242400E3963400	328.5	13	13028	130280110	111.65957669121283
r200N2242400E3963600	602.5	13	13028	130280109	204.79420078068716
r200N2242400E3963800	635.5	13	13028	130280109	216.01114455788658
r200N2242400E3964000	406	13	13028	130280108	138.00239919827217
r200N2242400E3964200	36	13	13028	130280107	12.23666593876305
r200N2242400E3964400	78	13	13028	130280107	26.512776200653274
r200N2242400E3964600	50.5	13	13028	130280107	17.165323052987056
r200N2242400E3964800	43	13	13028	130280111	14.616017649078085
r200N2242400E3965000	37	13	13028	130280111	12.576573325950912
r200N2242400E3965200	88.5	13	13028	130280111	30.08180376612583
r200N2242400E3965400	53.5	13	13028	130280111	18.185045214550644
r200N2242400E3965600	51	13	13028	130280111	17.335276746580988
r200N2242400E3965800	32	13	13028	130280111	10.8770363900116
r200N2242400E3966000	6	13	13028	130280111	2.039444323127175
r200N2242400E3966200	26.5	13	13028	130280111	9.007545760478356
r200N2242400E3966400	27	13	13028	130280111	9.177499454072287
r200N2242400E3966600	7	13	13028	130280111	2.3793517103150372
r200N2242400E3966800	11	13	13028	130280111	3.7389812590664873
r200N2242400E3967000	9	13	13028	130280111	3.0591664846907625
r200N2242400E3967200	6	13	13028	130280111	2.039444323127175
r200N2242400E3967400	5	13	13028	130280111	1.6995369359393122
r200N2242600E3960800	4	13	13028	130280113	1.35962954875145
r200N2242600E3961000	12	13	13028	130280113	4.07888864625435
r200N2242600E3961200	2	13	13028	130280113	0.679814774375725
r200N2242600E3961400	1	13	13028	130280113	0.3399073871878625
r200N2242600E3961600	2	13	13028	130280113	0.679814774375725
r200N2242600E3961800	22	13	13028	130280113	7.4779625181329745
r200N2242600E3962000	24	13	13028	130280113	8.1577772925087
r200N2242600E3962200	22	13	13028	130280113	7.4779625181329745
r200N2242600E3962400	9.5	13	13028	130280110	3.2291201782846937
r200N2242600E3962600	26	13	13028	130280110	8.837592066884426
r200N2242600E3962800	96	13	13028	130280110	32.6311091700348
r200N2242600E3963000	183	13	13028	130280110	62.20305185537884
r200N2242600E3963200	246	13	13028	130280110	83.61721724821417
r200N2242600E3963400	316	13	13028	130280110	107.41073435136454
r200N2242600E3963600	19	13	13028	130280110	6.458240356569387
r200N2242600E3963800	362.5	13	13028	130280108	123.21642785560014
r200N2242600E3964000	575	13	13028	130280108	195.44674763302092
r200N2242600E3964200	668.5	13	13028	130280108	227.22808833508606
r200N2242600E3964600	38.5	13	13028	130280110	13.086434406732705
r200N2242600E3964800	45	13	13028	130280110	15.295832423453813
r200N2242600E3965000	60	13	13028	130280110	20.394443231271747
r200N2242600E3965200	63	13	13028	130280110	21.414165392835336
r200N2242600E3965400	60.5	13	13028	130280110	20.56439692486568
r200N2242600E3965600	17	13	13028	130280111	5.778425582193662
r200N2242600E3965800	12	13	13028	130280111	4.07888864625435
r200N2242600E3966000	15	13	13028	130280111	5.098610807817937
r200N2242600E3966200	22	13	13028	130280111	7.4779625181329745
r200N2242600E3966400	9	13	13028	130280111	3.0591664846907625
r200N2242600E3966600	14	13	13028	130280111	4.7587034206300745
r200N2242600E3966800	6	13	13028	130280111	2.039444323127175
r200N2242600E3967000	3	13	13028	130280111	1.0197221615635874
r200N2242600E3967200	7	13	13028	130280111	2.3793517103150372
r200N2242600E3967400	13	13	13028	130280111	4.418796033442213
r200N2242800E3961600	17	13	13028	130280113	5.778425582193662
r200N2242800E3961800	14	13	13028	130280113	4.7587034206300745
r200N2242800E3962000	4	13	13028	130280113	1.35962954875145
r200N2242800E3962200	12	13	13028	130280113	4.07888864625435
r200N2242800E3962400	47	13	13028	130280110	15.975647197829536
r200N2242800E3962600	69	13	13028	130280110	23.45360971596251
r200N2242800E3962800	8	13	13028	130280110	2.7192590975029
r200N2242800E3963000	225.5	13	13028	130280110	76.64911581086298
r200N2242800E3963200	52	13	13028	130280110	17.675184133768852
r200N2242800E3963400	91.5	13	13028	130280110	31.10152592768942
r200N2242800E3963600	82.5	13	13028	130280110	28.042359442998656
r200N2242800E3963800	112	13	13028	130280110	38.069627365040596
r200N2242800E3964000	8	13	13028	130280110	2.7192590975029
r200N2242800E3964200	35	13	13028	130280110	11.896758551575187
r200N2242800E3964400	125.5	13	13028	130280110	42.65837709207674
r200N2242800E3964600	1	13	13028	130280110	0.3399073871878625
r200N2242800E3964800	8	13	13028	130280110	2.7192590975029
r200N2242800E3965000	5	13	13028	130280110	1.6995369359393122
r200N2242800E3965200	26	13	13028	130280110	8.837592066884426
r200N2242800E3965400	3	13	13028	130280110	1.0197221615635874
r200N2242800E3965600	29	13	13028	130280111	9.857314228448013
r200N2242800E3965800	17	13	13028	130280111	5.778425582193662
r200N2242800E3966000	11.5	13	13028	130280111	3.908934952660418
r200N2242800E3966200	8	13	13028	130280111	2.7192590975029
r200N2242800E3966400	4	13	13028	130280111	1.35962954875145
r200N2242800E3966600	2	13	13028	130280111	0.679814774375725
r200N2242800E3966800	19	13	13028	130280111	6.458240356569387
r200N2242800E3967000	4	13	13028	130280111	1.35962954875145
r200N2242800E3967200	26	13	13028	130280111	8.837592066884426
r200N2242800E3967400	6	13	13028	130280111	2.039444323127175
r200N2243000E3961400	18	13	13028	130280113	6.118332969381525
r200N2243000E3961600	5	13	13028	130280113	1.6995369359393122
r200N2243000E3962200	10	13	13028	130280113	3.3990738718786244
r200N2243000E3962400	1	13	13028	130280113	0.3399073871878625
r200N2243000E3962800	81	13	13028	130280110	27.532498362216863
r200N2243000E3963000	41	13	13028	130280110	13.936202874702362
r200N2243000E3963200	94	13	13028	130280110	31.951294395659072
r200N2243000E3963400	18	13	13028	130280110	6.118332969381525
r200N2243000E3963600	162	13	13028	130280110	55.064996724433726
r200N2243000E3963800	57	13	13028	130280110	19.374721069708162
r200N2243000E3964000	9	13	13028	130280110	3.0591664846907625
r200N2243000E3964200	3	13	13028	130280110	1.0197221615635874
r200N2243000E3964400	269	13	13028	130280110	91.43508715353501
r200N2243000E3964600	4	13	13028	130280110	1.35962954875145
r200N2243000E3964800	4	13	13028	130280110	1.35962954875145
r200N2243000E3965000	17	13	13028	130280110	5.778425582193662
r200N2243000E3965200	13	13	13028	130280110	4.418796033442213
r200N2243000E3965400	12	13	13023	130230000	4.917931248064416
r200N2243000E3965600	23	13	13023	130230000	9.426034892123464
r200N2243000E3965800	5	13	13028	130280111	1.6995369359393122
r200N2243000E3966000	5.5	13	13028	130280111	1.8694906295332436
r200N2243000E3966200	7	13	13028	130280111	2.3793517103150372
r200N2243000E3966400	7	13	13028	130280111	2.3793517103150372
r200N2243000E3966600	24	13	13028	130280111	8.1577772925087
r200N2243000E3966800	5	13	13028	130280111	1.6995369359393122
r200N2243000E3967000	22.5	13	13028	130280111	7.647916211726907
r200N2243000E3967200	27	13	13028	130280111	9.177499454072287
r200N2243000E3967400	11	13	13028	130280111	3.7389812590664873
r200N2243200E3961600	6	13	13028	130280113	2.039444323127175
r200N2243200E3962400	2	13	13028	130280113	0.679814774375725
r200N2243200E3962800	20	13	13028	130280113	6.798147743757249
r200N2243200E3963000	23	13	13028	130280110	7.817869905320836
r200N2243200E3963200	102.5	13	13028	130280110	34.84050718675591
r200N2243200E3963400	68.5	13	13028	130280110	23.283656022368582
r200N2243200E3963600	129	13	13028	130280110	43.84805294723426
r200N2243200E3963800	290.5	13	13028	130280110	98.74309597807405
r200N2243200E3964000	96	13	13028	130280110	32.6311091700348
r200N2243200E3964200	7	13	13028	130280110	2.3793517103150372
r200N2243200E3964400	109	13	13028	130280110	37.04990520347701
r200N2243200E3964600	111	13	13028	130280110	37.72971997785274
r200N2243200E3965000	20	13	13028	130280110	6.798147743757249
r200N2243200E3965200	34.5	13	13023	130230000	14.139052338185197
r200N2243200E3965400	11	13	13023	130230000	4.508103644059048
r200N2243200E3965800	12	13	13023	130230000	4.917931248064416
r200N2243200E3966000	1	13	13028	130280111	0.3399073871878625
r200N2243200E3966400	8	13	13028	130280111	2.7192590975029
r200N2243200E3966600	5	13	13028	130280111	1.6995369359393122
r200N2243200E3966800	19	13	13028	130280111	6.458240356569387
r200N2243200E3967000	12	13	13028	130280111	4.07888864625435
r200N2243200E3967200	7	13	13023	130230000	2.868793228037576
r200N2243200E3967400	3	13	13023	130230000	1.229482812016104
r200N2243200E3967600	1	13	13023	130230000	0.409827604005368
r200N2243400E3962200	4	13	13028	130280113	1.35962954875145
r200N2243400E3962800	1	13	13028	130280113	0.3399073871878625
r200N2243400E3963000	5	13	13028	130280113	1.6995369359393122
r200N2243400E3963200	8	13	13028	130280113	2.7192590975029
r200N2243400E3963400	60.5	13	13028	130280110	20.56439692486568
r200N2243400E3963600	58	13	13028	130280110	19.714628456896026
r200N2243400E3963800	18	13	13028	130280110	6.118332969381525
r200N2243400E3964000	14	13	13028	130280110	4.7587034206300745
r200N2243400E3964200	21	13	13028	130280110	7.138055130945112
r200N2243400E3964400	9	13	13028	130280110	3.0591664846907625
r200N2243400E3964600	21	13	13028	130280110	7.138055130945112
r200N2243400E3964800	20	13	13028	130280110	6.798147743757249
r200N2243400E3965000	3	13	13028	130280110	1.0197221615635874
r200N2243400E3965200	38	13	13023	130230000	15.573448952203984
r200N2243400E3965400	16	13	13023	130230000	6.557241664085888
r200N2243400E3965600	4	13	13023	130230000	1.639310416021472
r200N2243400E3965800	7	13	13023	130230000	2.868793228037576
r200N2243400E3966000	16	13	13028	130280111	5.4385181950058
