idINS	ind	co2_pi
r200N2287200E3918600	2	0.42483211816957633
r200N2287600E3918600	4	0.4356055216067061
r200N2287800E3918600	23	0.4262621535578476
r200N2288800E3918600	1.9999999999999998	0.4676437467032986
r200N2289600E3918600	10	0.4351758347342945
r200N2291200E3918600	6	0.49257640513577033
r200N2291400E3918600	2	0.48454627699542163
r200N2295200E3918600	1.9999999999999998	0.426255846923192
r200N2297600E3918600	3	0.4775262669543243
r200N2298800E3918600	1	0.44558523569395153
r200N2299600E3918600	12	0.44968197206367766
r200N2299800E3918600	41.99999999999999	0.4147696747077354
r200N2300000E3918600	51	0.41929949078977896
r200N2300200E3918600	6	0.4991817995131467
r200N2260000E3918800	2	0.4132583443774783
r200N2260200E3918800	4	0.4400283833896573
r200N2260400E3918800	27	0.43027776203953494
r200N2260600E3918800	83	0.4163331059592807
r200N2260800E3918800	138	0.40820570995577476
r200N2261000E3918800	80.5	0.4134696640657682
r200N2261200E3918800	48.49999999999999	0.36246962198950317
r200N2261400E3918800	57.5	0.33545878672627194
r200N2261600E3918800	5.999999999999999	0.4628771863758407
r200N2264000E3918800	4	0.4361248238592909
r200N2264600E3918800	5	0.41646536282856506
r200N2264800E3918800	18	0.4267543852130456
r200N2265200E3918800	8	0.4378463927609291
r200N2267800E3918800	2	0.32172280482391974
r200N2268400E3918800	2	0.29296167279722285
r200N2268600E3918800	125.99999999999999	0.32636328106103285
r200N2268800E3918800	106	0.30209757836825873
r200N2269000E3918800	416.5	0.33777619469981396
r200N2269200E3918800	357	0.3423633976842936
r200N2270000E3918800	320.5	0.23819794512712614
r200N2270200E3918800	239	0.2824778125719494
r200N2270400E3918800	338.5	0.26820957541510704
r200N2270600E3918800	5	0.33682414475117745
r200N2270800E3918800	76.5	0.3413597135955174
r200N2271000E3918800	179.49999999999997	0.38709707211638344
r200N2271200E3918800	23	0.3443268908314696
r200N2271600E3918800	1	0.34735028361766096
r200N2283000E3918800	25	0.4204829134681059
r200N2283200E3918800	172	0.4730370862336916
r200N2283400E3918800	81.5	0.4437286423369722
r200N2283600E3918800	55.5	0.4521845022404801
r200N2283800E3918800	29.000000000000004	0.5216329640657701
r200N2284000E3918800	26.999999999999996	0.44563760361176796
r200N2284200E3918800	113	0.45086907541873605
r200N2284400E3918800	614.5	0.44188964065058806
r200N2284600E3918800	24	0.49403783206538354
r200N2284800E3918800	180.99999999999997	0.4177508132089717
r200N2285000E3918800	126.5	0.46084363504000875
r200N2285200E3918800	233	0.31977735418636544
r200N2285400E3918800	36	0.4253349480488799
r200N2285600E3918800	16.500000000000004	0.4585111368664236
r200N2285800E3918800	8	0.4586060676196303
r200N2286000E3918800	7	0.45681143791840567
r200N2286200E3918800	10.000000000000002	0.456094142404942
r200N2286400E3918800	2	0.46150184355599555
r200N2286600E3918800	4	0.44833405539564164
r200N2287400E3918800	2	0.42483211816957633
r200N2287800E3918800	5	0.42914766177756
r200N2289000E3918800	1	0.4293265470269018
r200N2289600E3918800	2	0.44033845728688276
r200N2291400E3918800	4	0.4860992506962392
r200N2293000E3918800	2.0000000000000004	0.489367151336322
r200N2295200E3918800	4	0.4140085691919606
r200N2295400E3918800	4	0.4140085691919606
r200N2296600E3918800	1.5	0.4636073615394359
r200N2296800E3918800	6	0.47057389308913156
r200N2297400E3918800	5	0.47752618368207955
r200N2297600E3918800	2	0.45662604276113933
r200N2299000E3918800	4	0.4472367193994997
r200N2299200E3918800	3	0.44184362245933656
r200N2299800E3918800	141.50000000000003	0.4085080450982058
r200N2300000E3918800	26.000000000000004	0.4340823647055945
r200N2300200E3918800	16	0.43351624735434485
r200N2300400E3918800	5	0.4932714982942912
r200N2303800E3918800	2	0.5141909904259837
r200N2259800E3919000	14.000000000000002	0.45655212926533034
r200N2260000E3919000	12	0.35879364916521017
r200N2260200E3919000	31	0.4112933368670781
r200N2260400E3919000	112	0.3940134731004521
r200N2260600E3919000	74	0.40319615171704193
r200N2260800E3919000	115.5	0.4186635429673715
r200N2261000E3919000	128.5	0.43449494454102233
r200N2261200E3919000	71	0.40815331232184254
r200N2261400E3919000	93.5	0.43890774433665986
r200N2261600E3919000	8	0.503011931628617
r200N2263600E3919000	1.9999999999999998	0.47970381984903654
r200N2264000E3919000	25.5	0.4594940270758102
r200N2264200E3919000	2	0.4689829870065618
r200N2264400E3919000	6.5	0.46222518029894505
r200N2264600E3919000	38	0.4021802381146837
r200N2264800E3919000	21	0.4597580904500424
r200N2265000E3919000	9	0.5225409226929381
r200N2265200E3919000	15	0.521682375337151
r200N2265400E3919000	3	0.5132411593661532
r200N2266800E3919000	5	0.4772538355953069
r200N2267200E3919000	43.5	0.4614865239057791
r200N2267400E3919000	3.9999999999999996	0.41132952376424214
r200N2267600E3919000	3	0.34338411685753234
r200N2267800E3919000	203	0.2667533231422766
r200N2268000E3919000	471.50000000000006	0.2844083837557176
r200N2268600E3919000	74	0.3135738191836238
r200N2268800E3919000	172.5	0.3243859846289693
r200N2269000E3919000	273	0.2691682509931401
r200N2269200E3919000	879	0.25425644627035576
r200N2269400E3919000	244.5	0.3015761121754679
r200N2269800E3919000	2	0.42758484553616366
r200N2270000E3919000	248.5	0.27903467705709295
r200N2270200E3919000	682.5	0.23663987774653308
r200N2270400E3919000	12.5	0.3068984833568581
r200N2270600E3919000	40.5	0.3092134619431498
r200N2270800E3919000	179.5	0.28276930524492516
r200N2271000E3919000	135.49999999999997	0.4115783473465686
r200N2271400E3919000	79.99999999999999	0.34488831716895363
r200N2271600E3919000	137	0.32993790591691025
r200N2282800E3919000	12	0.37532828668423346
r200N2283000E3919000	14.000000000000002	0.4732414919200857
r200N2283200E3919000	119.50000000000001	0.43578036576014
r200N2283400E3919000	77	0.42362860913191597
r200N2283600E3919000	50.5	0.5178133792401193
r200N2283800E3919000	34	0.46508654509210634
r200N2284000E3919000	72.50000000000001	0.40861425967387105
r200N2284200E3919000	249	0.46189745904042967
r200N2284400E3919000	307.5	0.42218162898205014
r200N2284600E3919000	318	0.45475189075698125
r200N2284800E3919000	79	0.46576539557475255
r200N2285000E3919000	16.000000000000004	0.439059173475187
r200N2285200E3919000	73	0.3978124160386421
r200N2285400E3919000	92.5	0.47240972230662504
r200N2285600E3919000	143	0.45834373204504264
r200N2285800E3919000	152.5	0.3406955449892722
r200N2286000E3919000	2.0000000000000004	0.5103324566043338
r200N2286200E3919000	1	0.5103326745026119
r200N2286400E3919000	1	0.5103326745026119
r200N2287200E3919000	4	0.49025077825147595
r200N2287600E3919000	2.0000000000000004	0.5103324566043338
r200N2287800E3919000	6	0.48977883881660556
r200N2288000E3919000	1	0.4293265470269018
r200N2291400E3919000	4	0.4860992506962392
r200N2292000E3919000	2	0.5137413656227088
r200N2293400E3919000	2.0000000000000004	0.489367151336322
r200N2294000E3919000	4	0.41576322484739375
r200N2295600E3919000	4	0.4140085691919606
r200N2296600E3919000	6.999999999999998	0.47752620747414837
r200N2296800E3919000	8	0.47231328267948225
r200N2297200E3919000	3	0.4047929684393324
r200N2297600E3919000	8.999999999999998	0.40479301149737795
r200N2299600E3919000	13	0.44677498468261556
r200N2299800E3919000	72	0.43361660666339236
r200N2300000E3919000	31.000000000000004	0.4126647428478182
r200N2300200E3919000	40.5	0.4261173585423136
r200N2300400E3919000	44	0.4415186621438276
r200N2300600E3919000	30.000000000000004	0.4128089120092795
r200N2300800E3919000	3	0.4084032925317916
r200N2301200E3919000	3	0.4278969326353024
r200N2260000E3919200	9.999999999999998	0.36023862100572335
r200N2260200E3919200	1	0.33448253654093285
r200N2260400E3919200	94.50000000000001	0.38462162564283014
r200N2260600E3919200	87	0.38832950048389003
r200N2260800E3919200	21.000000000000004	0.44556757512979756
r200N2261000E3919200	88	0.4283484302805706
r200N2261200E3919200	55	0.4216810616978404
r200N2261400E3919200	70.00000000000001	0.4911119815397081
r200N2261600E3919200	15	0.5051821685345537
r200N2263800E3919200	6	0.4797038902671605
r200N2264000E3919200	35	0.5441753040997223
r200N2264200E3919200	25	0.5607066666667252
r200N2264400E3919200	40	0.4986896331049439
r200N2264600E3919200	48	0.555941901914149
r200N2264800E3919200	10	0.45976221002198125
r200N2265000E3919200	14.5	0.5228956436848148
r200N2265200E3919200	7	0.5269851557126742
r200N2265400E3919200	4	0.5170891215903736
r200N2266800E3919200	4	0.46933265540871233
r200N2267400E3919200	143	0.32574112737856364
r200N2267600E3919200	734.5	0.3491129881577666
r200N2267800E3919200	122.99999999999999	0.30503124931789377
r200N2268000E3919200	613	0.28912922603172303
r200N2268600E3919200	15	0.3541134541259817
r200N2268800E3919200	413	0.3394034724213591
r200N2269000E3919200	397	0.31695930993251026
r200N2269200E3919200	109.5	0.27008558001102123
r200N2269400E3919200	468.5	0.30442803516736044
r200N2269800E3919200	105	0.3286622587871137
r200N2270000E3919200	576.5	0.2500724672117777
r200N2270200E3919200	334	0.24544870545263714
r200N2270400E3919200	23.5	0.33999308597583017
r200N2270600E3919200	130	0.3109784087462409
r200N2270800E3919200	122.99999999999999	0.3543957625326374
r200N2271000E3919200	51	0.36155334085459756
r200N2271400E3919200	189.5	0.4364707542522786
r200N2271600E3919200	92	0.4105185555957626
r200N2272200E3919200	4	0.43252653736684143
r200N2282800E3919200	31	0.37508509937289974
r200N2283000E3919200	80.5	0.4853963057258209
r200N2283200E3919200	80	0.49366631953218165
r200N2283400E3919200	41.00000000000001	0.42851508335192234
r200N2283600E3919200	50	0.5014464932216487
r200N2283800E3919200	203.5	0.4377354780027949
r200N2284000E3919200	132.5	0.46267282735118975
r200N2284200E3919200	47	0.46816763408405765
r200N2284400E3919200	150.5	0.42647382915909055
r200N2284600E3919200	30.000000000000004	0.4380335016562854
r200N2284800E3919200	3	0.5149658097918737
r200N2285000E3919200	95.5	0.45017511436457613
r200N2285200E3919200	106.49999999999999	0.41431585411341926
r200N2285400E3919200	74	0.46646424879596604
r200N2285600E3919200	86.99999999999999	0.4998866650059108
r200N2285800E3919200	113.00000000000001	0.4405005484875297
r200N2286000E3919200	4	0.49025077825147595
r200N2286400E3919200	8	0.4895254943381292
r200N2287200E3919200	2.0000000000000004	0.5103324566043338
r200N2287600E3919200	2.0000000000000004	0.5103324566043338
r200N2287800E3919200	2.0000000000000004	0.5103324566043338
r200N2289200E3919200	1	0.4293265470269018
r200N2291000E3919200	1	0.5060719775523219
r200N2291800E3919200	2	0.48454627699542163
r200N2292000E3919200	2	0.5137413656227088
r200N2293200E3919200	10	0.48091955736684944
r200N2293600E3919200	12.000000000000002	0.4823289397212458
r200N2294000E3919200	9	0.4239156492278624
r200N2294200E3919200	3	0.4135002546034067
r200N2297000E3919200	3	0.4047929684393324
r200N2297200E3919200	2	0.400136432061569
r200N2297600E3919200	4	0.40691188663576083
r200N2297800E3919200	10	0.4056564245041973
r200N2298200E3919200	2	0.4455854373343527
r200N2298400E3919200	11	0.4405314541254867
r200N2298800E3919200	4	0.4455854373343527
r200N2299400E3919200	1	0.4653100966542222
r200N2299600E3919200	6	0.4529486801225191
r200N2299800E3919200	46	0.3762494359529989
r200N2300000E3919200	80.5	0.36249692880765544
r200N2300200E3919200	69	0.4009284082668439
r200N2300400E3919200	73.99999999999999	0.43956700507265456
r200N2300600E3919200	78	0.43212652571385557
r200N2300800E3919200	50	0.3946444550434699
r200N2301000E3919200	9	0.42428925286978075
r200N2260400E3919400	5	0.3583156119662204
r200N2261000E3919400	42	0.5071579646823026
r200N2261200E3919400	270	0.3500247348559208
r200N2261400E3919400	61.99999999999999	0.44359211386108194
r200N2261600E3919400	16	0.5057244967368096
r200N2263800E3919400	1.9999999999999998	0.47970381984903654
r200N2264000E3919400	17	0.46097841546650786
r200N2264200E3919400	4	0.45799192032132735
r200N2264400E3919400	43	0.39211338236971144
r200N2264600E3919400	104.5	0.35042359184002836
r200N2264800E3919400	8	0.4629610457905173
r200N2265000E3919400	2	0.546757596032056
r200N2265200E3919400	7	0.5269851557126742
r200N2265400E3919400	2	0.546757596032056
r200N2266800E3919400	114	0.37418119868307365
r200N2267200E3919400	64	0.4196826527066853
r200N2267400E3919400	163	0.3480873192473398
r200N2267600E3919400	173	0.29561999008090045
r200N2267800E3919400	253	0.3167195380247503
r200N2268000E3919400	520	0.301529983153839
r200N2268200E3919400	246	0.3216435892086144
r200N2268400E3919400	273.50000000000006	0.3027054940136071
r200N2268600E3919400	69	0.34087095881093893
r200N2268800E3919400	68.5	0.3000028180708471
r200N2269000E3919400	563	0.27349183012932204
r200N2269200E3919400	219.49999999999997	0.2866773618442105
r200N2269400E3919400	157	0.38656584864085264
r200N2269600E3919400	359.5	0.289733679526496
r200N2269800E3919400	756	0.25739979242465155
r200N2270000E3919400	48	0.2873789967243299
r200N2270200E3919400	55.50000000000001	0.3020336876889858
r200N2270600E3919400	37	0.3219646653078259
r200N2270800E3919400	51	0.3526818461823645
r200N2271400E3919400	133	0.5026630698171075
r200N2271600E3919400	122	0.4859466633349689
r200N2271800E3919400	12.5	0.5438987705119259
r200N2282400E3919400	7	0.38226609980273624
r200N2282800E3919400	246	0.424098334799835
r200N2283000E3919400	145.5	0.43325449219181145
r200N2283200E3919400	143.5	0.4569684899973208
r200N2283400E3919400	66.5	0.4930948591070788
r200N2283600E3919400	260	0.45012093842618844
r200N2283800E3919400	143	0.4470376516759676
r200N2284000E3919400	221.5	0.4420403074706897
r200N2284200E3919400	152	0.4387192903527023
r200N2284400E3919400	45	0.47074954781505324
r200N2284600E3919400	14	0.5132864069854831
r200N2284800E3919400	66	0.4051454042641955
r200N2285000E3919400	75.5	0.46608772277724636
r200N2285200E3919400	35	0.4325046557769993
r200N2285400E3919400	66.99999999999999	0.4932520136304295
r200N2285600E3919400	79	0.4932407594079816
r200N2285800E3919400	24.999999999999996	0.4399643590460583
r200N2286000E3919400	4	0.4969227090670119
r200N2286200E3919400	2.0000000000000004	0.5171121737902588
r200N2286400E3919400	6	0.4964500664466526
r200N2286800E3919400	2.0000000000000004	0.5103324566043338
r200N2288200E3919400	12.500000000000002	0.4404102467150825
r200N2292000E3919400	6	0.5067687391690676
r200N2292400E3919400	1.0000000000000002	0.49263554804625564
r200N2292800E3919400	6	0.5067687391690676
r200N2293400E3919400	1	0.5313280154772532
r200N2293600E3919400	2.0000000000000004	0.489367151336322
r200N2293800E3919400	7.000000000000001	0.48333528056678315
r200N2295200E3919400	4	0.4140085691919606
r200N2295600E3919400	3	0.4135002546034067
r200N2295800E3919400	4	0.4140085691919606
r200N2297000E3919400	10	0.4056564245041973
r200N2297200E3919400	2	0.400136432061569
r200N2297800E3919400	16	0.40368307427484
r200N2298200E3919400	1	0.44558523569395153
r200N2298600E3919400	5.5	0.4352242869109179
r200N2298800E3919400	18.999999999999996	0.4397107872720849
r200N2299400E3919400	10	0.44727784189391495
r200N2299600E3919400	35	0.39219197283926027
r200N2299800E3919400	25	0.3417932979065702
r200N2300000E3919400	110.99999999999999	0.3560037100308462
r200N2300200E3919400	66.99999999999999	0.43867697670197525
r200N2300400E3919400	131.5	0.40938765443126135
r200N2300600E3919400	157.5	0.4016890629535616
r200N2300800E3919400	116.99999999999999	0.37028897437590197
r200N2301000E3919400	81	0.41797822830543946
r200N2301200E3919400	10	0.4223878754033357
r200N2301400E3919400	11	0.41793322252389076
r200N2260800E3919600	8	0.42015511122309596
r200N2261000E3919600	22	0.5037821348371562
r200N2261200E3919600	148.5	0.41348871628005274
r200N2263600E3919600	6.999999999999999	0.4907242544593203
r200N2263800E3919600	25	0.4832588229450669
r200N2264000E3919600	14.499999999999998	0.4595933810748967
r200N2264200E3919600	12	0.46130470522146677
r200N2264400E3919600	66	0.35712184511827216
r200N2264600E3919600	5	0.4601941855067412
r200N2264800E3919600	6	0.4616612128356016
r200N2265000E3919600	18	0.524815691381532
r200N2265200E3919600	8	0.5220591841735173
r200N2266800E3919600	11	0.46725702277449094
r200N2267200E3919600	6	0.354687851404197
r200N2267400E3919600	59.00000000000001	0.352716489803185
r200N2267600E3919600	91	0.34945020053582887
r200N2267800E3919600	323.5	0.307502294846271
r200N2268000E3919600	534	0.30528083255700567
r200N2268200E3919600	416	0.3015375953473943
r200N2268400E3919600	549.5	0.3025055713891713
r200N2268600E3919600	518.4999999999999	0.28820822042595623
r200N2268800E3919600	254.50000000000003	0.31009168126741365
r200N2269000E3919600	490.5	0.28043069360372225
r200N2269200E3919600	116.50000000000001	0.28928730443587014
r200N2269400E3919600	76	0.3512508452008805
r200N2269600E3919600	302.5	0.2991292788225325
r200N2269800E3919600	16.500000000000004	0.329437039775418
r200N2270000E3919600	352.49999999999994	0.26272458431686413
r200N2270400E3919600	6	0.30367904368365445
r200N2270600E3919600	59.99999999999999	0.28505860677730305
r200N2270800E3919600	86.99999999999999	0.3065121535503913
r200N2271000E3919600	41	0.3707789829489953
r200N2271600E3919600	1.5000000000000002	0.5424122352332647
r200N2282600E3919600	2	0.396547248690972
r200N2282800E3919600	52	0.39237432579273246
r200N2283000E3919600	23	0.4688724420029625
r200N2283200E3919600	1.0000000000000002	0.5014298834274274
r200N2283600E3919600	29	0.4993345602152076
r200N2283800E3919600	106.5	0.4530580638502641
r200N2284000E3919600	52	0.4565960152800409
r200N2284200E3919600	15	0.512725716351036
r200N2284400E3919600	68	0.45421599769835697
r200N2284600E3919600	51.99999999999999	0.4646581955170344
r200N2284800E3919600	8	0.5120324551638036
r200N2285000E3919600	13	0.44220669169713755
r200N2285200E3919600	1	0.4701389717670346
r200N2285400E3919600	7.000000000000001	0.4462632343557696
r200N2285600E3919600	33	0.4394395340991494
r200N2285800E3919600	8	0.4377746346483923
r200N2286000E3919600	13	0.4947462546491574
r200N2286200E3919600	4	0.4969227090670119
r200N2286400E3919600	4.999999999999999	0.5008313732496628
r200N2288200E3919600	12	0.436038364489072
r200N2288400E3919600	7.999999999999999	0.43990333103191775
r200N2291000E3919600	2	0.48454627699542163
r200N2291400E3919600	3	0.49173763073726223
r200N2291600E3919600	7.999999999999999	0.485376905039258
r200N2291800E3919600	5	0.4899653481039889
r200N2292000E3919600	9	0.5019571833827494
r200N2292200E3919600	12	0.503174725694649
r200N2293200E3919600	3	0.4752760047569492
r200N2293600E3919600	3	0.4752760047569492
r200N2293800E3919600	1	0.5313280154772532
r200N2295400E3919600	6	0.42200955366809095
r200N2295600E3919600	4	0.4140085691919606
r200N2297200E3919600	6.999999999999999	0.40601989010489675
r200N2297800E3919600	19	0.4038606345160363
r200N2298600E3919600	3	0.4455853701208783
r200N2299000E3919600	6	0.4529486801225191
r200N2299200E3919600	13.999999999999998	0.4482058701791318
r200N2299400E3919600	33	0.3463066801480202
r200N2299600E3919600	15	0.3398514442555532
r200N2299800E3919600	53.5	0.33766348459472467
r200N2300000E3919600	58	0.39427056004348554
r200N2300200E3919600	120.50000000000001	0.32585456555442877
r200N2300400E3919600	289.5	0.387355401253376
r200N2300600E3919600	386	0.37519481561697915
r200N2300800E3919600	241.5	0.3993944637259103
r200N2301000E3919600	65.5	0.37768744052472547
r200N2301200E3919600	263.49999999999994	0.3513490410824995
r200N2301400E3919600	76.5	0.4013179109196838
r200N2301600E3919600	17	0.4768966920194492
r200N2301800E3919600	3	0.4865555834466703
r200N2302000E3919600	4	0.5220215334874011
r200N2260800E3919800	14.999999999999998	0.41340497505400403
r200N2261000E3919800	44	0.4692437909062194
r200N2261200E3919800	12.000000000000002	0.4993916545361034
r200N2262800E3919800	4	0.5190838307661728
r200N2264000E3919800	3	0.4543167805431892
r200N2264200E3919800	10	0.45976221002198125
r200N2264600E3919800	2	0.4689829870065618
r200N2264800E3919800	17	0.46097841546650786
r200N2265200E3919800	15	0.521682375337151
r200N2266800E3919800	1	0.5015620729403414
r200N2267200E3919800	814	0.27161232501509264
r200N2267400E3919800	311.50000000000006	0.29938855813869647
r200N2267600E3919800	133	0.26962004258935657
r200N2267800E3919800	358.5	0.30682449696027236
r200N2268000E3919800	379.00000000000006	0.3011295822611818
r200N2268200E3919800	45	0.27120645655712305
r200N2268400E3919800	36.00000000000001	0.2890412455135829
r200N2268600E3919800	140	0.29281519046998733
r200N2268800E3919800	12.999999999999998	0.3512066715274262
r200N2269000E3919800	77	0.3440211581205188
r200N2269200E3919800	37	0.3300475120967486
r200N2269400E3919800	147.5	0.3441435109964208
r200N2269600E3919800	89.5	0.28113073618089524
r200N2269800E3919800	67	0.3307308562879949
r200N2270000E3919800	16	0.30493131895951014
r200N2270200E3919800	15	0.30529295234101395
r200N2270400E3919800	77	0.31983789196678175
r200N2270600E3919800	59.5	0.3158209273490847
r200N2270800E3919800	72	0.35204395390863563
r200N2271000E3919800	38.5	0.34677884437287076
r200N2283200E3919800	1.0000000000000002	0.5014298834274274
r200N2283400E3919800	2	0.4584340556197623
r200N2283600E3919800	92	0.4792874474085048
r200N2283800E3919800	95.5	0.46962908311340507
r200N2284000E3919800	43	0.4789936483540296
r200N2284200E3919800	39	0.44863345156445095
r200N2284400E3919800	62	0.4469375739633905
r200N2284600E3919800	33	0.4615148183794866
r200N2284800E3919800	3	0.5149658097918737
r200N2285200E3919800	2.9999999999999996	0.4498367169688941
r200N2285400E3919800	4.999999999999999	0.4399643265501687
r200N2285600E3919800	4.999999999999999	0.4399643265501687
r200N2285800E3919800	2.9999999999999996	0.4498367169688941
r200N2286000E3919800	9	0.4990868303480531
r200N2289400E3919800	2	0.4454429272583274
r200N2289600E3919800	1	0.4343962336853444
r200N2290400E3919800	2	0.48454627699542163
r200N2290800E3919800	2	0.48454627699542163
r200N2291400E3919800	1	0.5060719775523219
r200N2291800E3919800	26	0.5148553405999391
r200N2292000E3919800	7.000000000000001	0.5046937533636867
r200N2292200E3919800	9	0.5019571833827494
r200N2295200E3919800	8	0.4168127120085335
r200N2297000E3919800	5	0.40300024695258313
r200N2297200E3919800	3	0.4047929684393324
r200N2298000E3919800	4	0.4455854373343527
r200N2298200E3919800	1	0.44558523569395153
r200N2298600E3919800	4	0.4455854373343527
r200N2298800E3919800	6	0.4435210592727728
r200N2299000E3919800	2.9999999999999996	0.4450829563603674
r200N2299200E3919800	9	0.45032902880587183
r200N2299400E3919800	4	0.4504936246908208
r200N2299600E3919800	15	0.3398514442555532
r200N2299800E3919800	136	0.34383417139387734
r200N2300000E3919800	106.5	0.3432453083257536
r200N2300200E3919800	163.5	0.36048123367129503
r200N2300400E3919800	102.5	0.3942221210371501
r200N2300600E3919800	293	0.38544103905035043
r200N2300800E3919800	102	0.4244250428461462
r200N2301000E3919800	90	0.43340926114898826
r200N2301200E3919800	143	0.40863856754838834
r200N2301400E3919800	89	0.4116621466076282
r200N2301600E3919800	8	0.47783963910568905
r200N2301800E3919800	14	0.474844761809728
r200N2302000E3919800	7.500000000000001	0.5204598425937439
r200N2260400E3920000	8	0.491444586779706
r200N2260800E3920000	53.99999999999999	0.41748237010894346
r200N2261000E3920000	68.50000000000001	0.4517732332593875
r200N2261200E3920000	21	0.46322500186046967
r200N2263800E3920000	14.999999999999998	0.41051763885392084
r200N2264000E3920000	3	0.46319565721324424
r200N2264200E3920000	1.0000000000000002	0.5064614459441443
r200N2264600E3920000	5	0.46319565721324424
r200N2264800E3920000	12.5	0.4606649040045815
r200N2265200E3920000	24	0.4882770019640756
r200N2265400E3920000	4.000000000000001	0.4950016915898631
r200N2265600E3920000	1	0.45178807345310507
r200N2267200E3920000	27	0.3504478721540123
r200N2267400E3920000	79	0.3058152678903639
r200N2267600E3920000	243.5	0.33483867835539577
r200N2267800E3920000	189	0.3305433234017101
r200N2269400E3920000	73.5	0.3225537565060061
r200N2269600E3920000	63.5	0.2819643745301983
r200N2269800E3920000	135.5	0.2466586966593923
r200N2270000E3920000	74	0.28828437843661614
r200N2270200E3920000	28	0.3277935903952951
r200N2270400E3920000	63.99999999999999	0.32815059925689805
r200N2270600E3920000	103	0.35538344273335387
r200N2270800E3920000	267	0.3089198176415027
r200N2271000E3920000	30	0.48963889905919467
r200N2283000E3920000	1.0000000000000002	0.4632412287212065
r200N2283200E3920000	3	0.46148327032479664
r200N2283600E3920000	56.00000000000001	0.4843616592410103
r200N2283800E3920000	42	0.45398327256836285
r200N2284000E3920000	24	0.46660354557967854
r200N2284200E3920000	5	0.46688136898783555
r200N2284400E3920000	16.5	0.4696594226916296
r200N2284600E3920000	18	0.4663543212226564
r200N2284800E3920000	7.000000000000001	0.46765775389960684
r200N2285200E3920000	4	0.4841661670359155
r200N2285600E3920000	1.0000000000000002	0.5029157539898673
r200N2286200E3920000	2	0.5256440546593477
r200N2289200E3920000	3.0000000000000004	0.4978537943625655
r200N2289400E3920000	4	0.49508352313727894
r200N2290000E3920000	3.9999999999999996	0.4486031490992575
r200N2290800E3920000	2	0.4633817150472295
r200N2291000E3920000	3	0.5099322631856341
r200N2292400E3920000	4	0.4394622251626945
r200N2292600E3920000	5	0.45049834016249773
r200N2292800E3920000	11	0.4488591007152069
r200N2293000E3920000	4	0.44415516655267634
r200N2293200E3920000	4	0.44415516655267634
r200N2293400E3920000	1	0.4415795541231835
r200N2293600E3920000	2	0.4627590927135852
r200N2296000E3920000	4	0.4676822241245569
r200N2297400E3920000	4	0.46001816173414056
r200N2297600E3920000	4	0.46001816173414056
r200N2298000E3920000	1	0.49593245858130425
r200N2298200E3920000	2	0.47461360281568427
r200N2298400E3920000	10	0.4607260315884757
r200N2299400E3920000	4	0.4081201808669182
r200N2299600E3920000	245.5	0.29019770187712635
r200N2299800E3920000	70.00000000000001	0.36071407679010725
r200N2300000E3920000	110.99999999999999	0.29915867261531076
r200N2300200E3920000	128.00000000000003	0.36634451421184255
r200N2300400E3920000	109.99999999999999	0.33524067748684294
r200N2300600E3920000	131.5	0.41547647658057407
r200N2300800E3920000	114	0.4330612880795502
r200N2301000E3920000	71	0.4007474796688338
r200N2301200E3920000	46	0.40051286990607143
r200N2301400E3920000	35	0.41367519738957464
r200N2301600E3920000	6.999999999999999	0.5231899663824863
r200N2302000E3920000	3	0.492592799750931
r200N2260400E3920200	3	0.497852077430654
r200N2260600E3920200	7	0.49456994898516243
r200N2260800E3920200	26.999999999999996	0.5060607317098781
r200N2261000E3920200	84	0.49511547556595614
r200N2261200E3920200	36	0.4597543195882511
r200N2263600E3920200	2	0.4251101558871276
r200N2263800E3920200	9	0.40812495891598277
r200N2264200E3920200	2	0.46319565721324424
r200N2264400E3920200	7	0.4647649609942665
r200N2264600E3920200	20	0.4643146335688701
r200N2264800E3920200	8.999999999999998	0.46916409705659023
r200N2265200E3920200	36	0.4597921473192799
r200N2265800E3920200	7	0.48932450623716867
r200N2266800E3920200	29	0.4216620407943248
r200N2267000E3920200	112	0.43723121908567764
r200N2267200E3920200	171.5	0.437822758018213
r200N2267400E3920200	158.5	0.3660604782442595
r200N2267600E3920200	146	0.33855543637546465
r200N2267800E3920200	23	0.3613126420428473
r200N2269800E3920200	33.5	0.31423316611034247
r200N2283000E3920200	1.0000000000000002	0.4632412287212065
r200N2283200E3920200	7	0.4719005668112673
r200N2283400E3920200	3	0.46148327032479664
r200N2284200E3920200	4	0.4661702487141115
r200N2284400E3920200	10	0.46649027959086864
r200N2284600E3920200	3	0.4649157024922522
r200N2284800E3920200	16	0.469664297144308
r200N2285400E3920200	2	0.48416606141395807
r200N2286200E3920200	1	0.5613439076896889
r200N2288400E3920200	2	0.5276052268942586
r200N2289000E3920200	1	0.5077689124377742
r200N2289400E3920200	2	0.486739531912681
r200N2289800E3920200	2	0.486739531912681
r200N2290000E3920200	11	0.44870156325895305
r200N2290200E3920200	2.9999999999999996	0.44320622859615766
r200N2290600E3920200	2	0.4633817150472295
r200N2290800E3920200	1	0.4633815077232161
r200N2292000E3920200	2	0.46336826015103844
r200N2292200E3920200	7.000000000000001	0.4541210948630898
r200N2292400E3920200	5	0.45049834016249773
r200N2292600E3920200	15	0.4463769776782713
r200N2292800E3920200	6	0.4474457107048317
r200N2293000E3920200	6	0.450200521578795
