COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;361;Nérac;CHAR;3
CODGEO;Code géographique;Code géographique;362;Doué-en-Anjou;CHAR;3
CODGEO;Code géographique;Code géographique;363;Prades;CHAR;3
CODGEO;Code géographique;Code géographique;364;La Tour-du-Pin;CHAR;3
CODGEO;Code géographique;Code géographique;365;Châtillon-sur-Seine;CHAR;3
CODGEO;Code géographique;Code géographique;366;Tonneins;CHAR;3
CODGEO;Code géographique;Code géographique;367;Graulhet;CHAR;3
CODGEO;Code géographique;Code géographique;368;Wissembourg (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;369;Surgères;CHAR;3
CODGEO;Code géographique;Code géographique;370;Decize;CHAR;3
CODGEO;Code géographique;Code géographique;371;Bormes-les-Mimosas;CHAR;3
CODGEO;Code géographique;Code géographique;372;Commercy;CHAR;3
CODGEO;Code géographique;Code géographique;373;Barbezieux-Saint-Hilaire;CHAR;3
CODGEO;Code géographique;Code géographique;374;Tarare;CHAR;3
CODGEO;Code géographique;Code géographique;375;Saint-Vallier;CHAR;3
CODGEO;Code géographique;Code géographique;376;Pont-Saint-Esprit;CHAR;3
CODGEO;Code géographique;Code géographique;377;Montpon-Ménestérol;CHAR;3
CODGEO;Code géographique;Code géographique;378;Hesdin;CHAR;3
CODGEO;Code géographique;Code géographique;379;Maîche;CHAR;3
CODGEO;Code géographique;Code géographique;380;Avesnes-sur-Helpe;CHAR;3
CODGEO;Code géographique;Code géographique;381;Montval-sur-Loir;CHAR;3
CODGEO;Code géographique;Code géographique;382;Montmorillon;CHAR;3
CODGEO;Code géographique;Code géographique;383;Clamecy;CHAR;3
CODGEO;Code géographique;Code géographique;384;Saint-Gervais-les-Bains;CHAR;3
CODGEO;Code géographique;Code géographique;385;Fumel;CHAR;3
CODGEO;Code géographique;Code géographique;386;Ruffec;CHAR;3
CODGEO;Code géographique;Code géographique;387;Essarts en Bocage;CHAR;3
CODGEO;Code géographique;Code géographique;388;Saint-Yrieix-la-Perche;CHAR;3
CODGEO;Code géographique;Code géographique;389;Bar-sur-Aube;CHAR;3
CODGEO;Code géographique;Code géographique;390;Yssingeaux;CHAR;3
CODGEO;Code géographique;Code géographique;391;Blaye;CHAR;3
CODGEO;Code géographique;Code géographique;392;Semur-en-Auxois;CHAR;3
CODGEO;Code géographique;Code géographique;393;Saint-Chély-d'Apcher;CHAR;3
CODGEO;Code géographique;Code géographique;394;Auray;CHAR;3
CODGEO;Code géographique;Code géographique;395;Dives-sur-Mer;CHAR;3
CODGEO;Code géographique;Code géographique;396;Valence;CHAR;3
CODGEO;Code géographique;Code géographique;397;Sézanne;CHAR;3
CODGEO;Code géographique;Code géographique;398;Bagnères-de-Bigorre;CHAR;3
CODGEO;Code géographique;Code géographique;399;Saint-Martin-de-Crau;CHAR;3
CODGEO;Code géographique;Code géographique;400;Gournay-en-Bray;CHAR;3
CODGEO;Code géographique;Code géographique;401;Roye;CHAR;3
CODGEO;Code géographique;Code géographique;402;Le Cateau-Cambrésis;CHAR;3
CODGEO;Code géographique;Code géographique;403;Aubigny-sur-Nère;CHAR;3
CODGEO;Code géographique;Code géographique;404;Saint-Affrique;CHAR;3
CODGEO;Code géographique;Code géographique;405;Cogolin;CHAR;3
CODGEO;Code géographique;Code géographique;406;Condom;CHAR;3
CODGEO;Code géographique;Code géographique;407;Mazamet;CHAR;3
CODGEO;Code géographique;Code géographique;408;Chamonix-Mont-Blanc;CHAR;3
CODGEO;Code géographique;Code géographique;409;Lillebonne;CHAR;3
CODGEO;Code géographique;Code géographique;410;Gourdon;CHAR;3
CODGEO;Code géographique;Code géographique;411;Pouzauges;CHAR;3
CODGEO;Code géographique;Code géographique;412;Nyons;CHAR;3
CODGEO;Code géographique;Code géographique;413;Nogent-sur-Seine;CHAR;3
CODGEO;Code géographique;Code géographique;414;Corte;CHAR;3
CODGEO;Code géographique;Code géographique;415;Tonnerre;CHAR;3
CODGEO;Code géographique;Code géographique;416;Digoin;CHAR;3
CODGEO;Code géographique;Code géographique;417;Givet;CHAR;3
CODGEO;Code géographique;Code géographique;418;Mortagne-au-Perche;CHAR;3
CODGEO;Code géographique;Code géographique;419;Aubusson;CHAR;3
CODGEO;Code géographique;Code géographique;420;La Côte-Saint-André;CHAR;3
CODGEO;Code géographique;Code géographique;421;Aire-sur-l'Adour;CHAR;3
CODGEO;Code géographique;Code géographique;422;Hauts de Bienne;CHAR;3
CODGEO;Code géographique;Code géographique;423;Moûtiers;CHAR;3
CODGEO;Code géographique;Code géographique;424;Jarny;CHAR;3
CODGEO;Code géographique;Code géographique;425;Ribérac;CHAR;3
CODGEO;Code géographique;Code géographique;426;Delle (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;427;Embrun;CHAR;3
CODGEO;Code géographique;Code géographique;428;Sully-sur-Loire;CHAR;3
CODGEO;Code géographique;Code géographique;429;Saint-Florentin;CHAR;3
CODGEO;Code géographique;Code géographique;430;Calvi;CHAR;3
CODGEO;Code géographique;Code géographique;431;Guer;CHAR;3
CODGEO;Code géographique;Code géographique;432;Vidauban;CHAR;3
CODGEO;Code géographique;Code géographique;433;Baugé-en-Anjou;CHAR;3
CODGEO;Code géographique;Code géographique;434;Nontron;CHAR;3
CODGEO;Code géographique;Code géographique;435;La Souterraine;CHAR;3
CODGEO;Code géographique;Code géographique;436;Gueugnon;CHAR;3
CODGEO;Code géographique;Code géographique;437;Beaurepaire;CHAR;3
CODGEO;Code géographique;Code géographique;438;Valdahon;CHAR;3
CODGEO;Code géographique;Code géographique;439;Marennes-Hiers-Brouage;CHAR;3
CODGEO;Code géographique;Code géographique;440;La Réole;CHAR;3
CODGEO;Code géographique;Code géographique;441;Saint-Hilaire-du-Harcouët;CHAR;3
CODGEO;Code géographique;Code géographique;442;Montbard;CHAR;3
CODGEO;Code géographique;Code géographique;443;Lodève;CHAR;3
CODGEO;Code géographique;Code géographique;444;Le Pouliguen;CHAR;3
CODGEO;Code géographique;Code géographique;445;Pauillac;CHAR;3
CODGEO;Code géographique;Code géographique;446;Tournus;CHAR;3
CODGEO;Code géographique;Code géographique;447;La Châtaigneraie;CHAR;3
CODGEO;Code géographique;Code géographique;448;Mirecourt;CHAR;3
CODGEO;Code géographique;Code géographique;449;Sainte-Menehould;CHAR;3
CODGEO;Code géographique;Code géographique;450;Ham;CHAR;3
CODGEO;Code géographique;Code géographique;451;Le Thillot;CHAR;3
CODGEO;Code géographique;Code géographique;452;La Châtre;CHAR;3
CODGEO;Code géographique;Code géographique;453;Saint-Jean-de-Monts;CHAR;3
CODGEO;Code géographique;Code géographique;454;Saint-Maixent-l'École;CHAR;3
CODGEO;Code géographique;Code géographique;455;Mimizan;CHAR;3
CODGEO;Code géographique;Code géographique;456;Bazas;CHAR;3
CODGEO;Code géographique;Code géographique;457;Montrichard Val de Cher;CHAR;3
CODGEO;Code géographique;Code géographique;458;Ciboure;CHAR;3
CODGEO;Code géographique;Code géographique;459;Saint-Rémy-de-Provence;CHAR;3
CODGEO;Code géographique;Code géographique;460;Saint-Pourçain-sur-Sioule;CHAR;3
CODGEO;Code géographique;Code géographique;461;Faulquemont;CHAR;3
CODGEO;Code géographique;Code géographique;462;Ernée;CHAR;3
CODGEO;Code géographique;Code géographique;463;La Londe-les-Maures;CHAR;3
CODGEO;Code géographique;Code géographique;464;La Tremblade;CHAR;3
CODGEO;Code géographique;Code géographique;465;Vouziers;CHAR;3
CODGEO;Code géographique;Code géographique;466;Guise;CHAR;3
CODGEO;Code géographique;Code géographique;467;Le Vigan;CHAR;3
CODGEO;Code géographique;Code géographique;468;Die;CHAR;3
CODGEO;Code géographique;Code géographique;469;Rostrenen;CHAR;3
CODGEO;Code géographique;Code géographique;470;Mamers;CHAR;3
CODGEO;Code géographique;Code géographique;471;Bort-les-Orgues;CHAR;3
CODGEO;Code géographique;Code géographique;472;Montdidier;CHAR;3
CODGEO;Code géographique;Code géographique;473;Migennes;CHAR;3
CODGEO;Code géographique;Code géographique;474;La Guerche-de-Bretagne;CHAR;3
CODGEO;Code géographique;Code géographique;475;Rambervillers;CHAR;3
CODGEO;Code géographique;Code géographique;476;Merville;CHAR;3
CODGEO;Code géographique;Code géographique;477;Le Mené;CHAR;3
CODGEO;Code géographique;Code géographique;478;Saint-Éloy-les-Mines;CHAR;3
CODGEO;Code géographique;Code géographique;479;Joinville;CHAR;3
CODGEO;Code géographique;Code géographique;480;Les Andelys;CHAR;3
CODGEO;Code géographique;Code géographique;481;Sainte-Marie-aux-Mines;CHAR;3
CODGEO;Code géographique;Code géographique;482;Saint-Valery-en-Caux;CHAR;3
CODGEO;Code géographique;Code géographique;483;Hagetmau;CHAR;3
CODGEO;Code géographique;Code géographique;484;Neufchâtel-en-Bray;CHAR;3
CODGEO;Code géographique;Code géographique;485;Mauléon-Licharre;CHAR;3
CODGEO;Code géographique;Code géographique;486;Marvejols;CHAR;3
CODGEO;Code géographique;Code géographique;487;Melle;CHAR;3
CODGEO;Code géographique;Code géographique;488;Confolens;CHAR;3
CODGEO;Code géographique;Code géographique;489;Le Neubourg;CHAR;3
CODGEO;Code géographique;Code géographique;490;Céret;CHAR;3
CODGEO;Code géographique;Code géographique;491;Bapaume;CHAR;3
CODGEO;Code géographique;Code géographique;492;Saint-Tropez;CHAR;3
CODGEO;Code géographique;Code géographique;493;Villedieu-les-Poêles-Rouffigny;CHAR;3
CODGEO;Code géographique;Code géographique;494;Le Nouvion-en-Thiérache;CHAR;3
CODGEO;Code géographique;Code géographique;495;L'Île-Rousse;CHAR;3
CODGEO;Code géographique;Code géographique;496;Mourenx;CHAR;3
CODGEO;Code géographique;Code géographique;497;Soustons;CHAR;3
CODGEO;Code géographique;Code géographique;498;Craon;CHAR;3
CODGEO;Code géographique;Code géographique;499;Égletons;CHAR;3
CODGEO;Code géographique;Code géographique;500;Poligny;CHAR;3
CODGEO;Code géographique;Code géographique;501;Bouzonville;CHAR;3
CODGEO;Code géographique;Code géographique;502;Saint-Palais;CHAR;3
CODGEO;Code géographique;Code géographique;503;Le Cheylard;CHAR;3
CODGEO;Code géographique;Code géographique;504;Saint-Chamas;CHAR;3
CODGEO;Code géographique;Code géographique;505;Lagnieu;CHAR;3
CODGEO;Code géographique;Code géographique;506;Gramat;CHAR;3
CODGEO;Code géographique;Code géographique;507;Condé-en-Normandie;CHAR;3
CODGEO;Code géographique;Code géographique;508;Farébersviller;CHAR;3
CODGEO;Code géographique;Code géographique;509;Baccarat;CHAR;3
CODGEO;Code géographique;Code géographique;510;Valgelon-La Rochette;CHAR;3
CODGEO;Code géographique;Code géographique;511;Bellac;CHAR;3
CODGEO;Code géographique;Code géographique;512;Port-Saint-Louis-du-Rhône;CHAR;3
CODGEO;Code géographique;Code géographique;513;La Flotte;CHAR;3
CODGEO;Code géographique;Code géographique;514;Bourbon-Lancy;CHAR;3
CODGEO;Code géographique;Code géographique;515;Mauriac;CHAR;3
CODGEO;Code géographique;Code géographique;516;Château-Arnoux-Saint-Auban;CHAR;3
CODGEO;Code géographique;Code géographique;517;Bitche;CHAR;3
CODGEO;Code géographique;Code géographique;518;Argelès-Gazost;CHAR;3
CODGEO;Code géographique;Code géographique;519;Casteljaloux;CHAR;3
CODGEO;Code géographique;Code géographique;520;Le Pont-de-Beauvoisin;CHAR;3
CODGEO;Code géographique;Code géographique;521;Souillac;CHAR;3
CODGEO;Code géographique;Code géographique;522;Forcalquier;CHAR;3
CODGEO;Code géographique;Code géographique;523;Saint-Jean-Pied-de-Port;CHAR;3
CODGEO;Code géographique;Code géographique;524;Châtillon-sur-Chalaronne;CHAR;3
CODGEO;Code géographique;Code géographique;525;Saint-Méen-le-Grand;CHAR;3
CODGEO;Code géographique;Code géographique;526;Baud;CHAR;3
CODGEO;Code géographique;Code géographique;527;Dieuze;CHAR;3
CODGEO;Code géographique;Code géographique;528;Espalion;CHAR;3
CODGEO;Code géographique;Code géographique;529;Bagnères-de-Luchon;CHAR;3
CODGEO;Code géographique;Code géographique;530;Gannat;CHAR;3
CODGEO;Code géographique;Code géographique;531;Châteauneuf-du-Faou;CHAR;3
CODGEO;Code géographique;Code géographique;532;Chauffailles;CHAR;3
CODGEO;Code géographique;Code géographique;533;Pontorson;CHAR;3
CODGEO;Code géographique;Code géographique;534;Brienne-le-Château;CHAR;3
CODGEO;Code géographique;Code géographique;535;Brou;CHAR;3
CODGEO;Code géographique;Code géographique;536;Saint-Vincent-de-Tyrosse;CHAR;3
CODGEO;Code géographique;Code géographique;537;Sarre-Union;CHAR;3
CODGEO;Code géographique;Code géographique;538;Pluvigner;CHAR;3
CODGEO;Code géographique;Code géographique;539;Argenton-sur-Creuse;CHAR;3
CODGEO;Code géographique;Code géographique;540;Propriano;CHAR;3
CODGEO;Code géographique;Code géographique;541;Morhange;CHAR;3
CODGEO;Code géographique;Code géographique;542;Thiviers;CHAR;3
CODGEO;Code géographique;Code géographique;543;Eauze;CHAR;3
CODGEO;Code géographique;Code géographique;544;Machecoul-Saint-Même;CHAR;3
CODGEO;Code géographique;Code géographique;545;Montmirail;CHAR;3
CODGEO;Code géographique;Code géographique;546;Langeac;CHAR;3
CODGEO;Code géographique;Code géographique;547;Fruges;CHAR;3
CODGEO;Code géographique;Code géographique;548;Saint-Mihiel;CHAR;3
CODGEO;Code géographique;Code géographique;549;Cavalaire-sur-Mer;CHAR;3
CODGEO;Code géographique;Code géographique;550;Morzine;CHAR;3
CODGEO;Code géographique;Code géographique;551;Josselin;CHAR;3
CODGEO;Code géographique;Code géographique;552;Charmes;CHAR;3
CODGEO;Code géographique;Code géographique;553;Thizy-les-Bourgs;CHAR;3
CODGEO;Code géographique;Code géographique;554;La Loupe;CHAR;3
CODGEO;Code géographique;Code géographique;555;Saint-Satur - Sancerre;CHAR;3
CODGEO;Code géographique;Code géographique;556;Pleslin-Trigavou;CHAR;3
CODGEO;Code géographique;Code géographique;557;Locminé;CHAR;3
CODGEO;Code géographique;Code géographique;558;Uzerche;CHAR;3
CODGEO;Code géographique;Code géographique;559;Rouffach;CHAR;3
CODGEO;Code géographique;Code géographique;560;Gaillon;CHAR;3
CODGEO;Code géographique;Code géographique;561;Longué-Jumelles;CHAR;3
CODGEO;Code géographique;Code géographique;562;Vervins;CHAR;3
CODGEO;Code géographique;Code géographique;563;La Charité-sur-Loire;CHAR;3
CODGEO;Code géographique;Code géographique;564;Barcelonnette;CHAR;3
CODGEO;Code géographique;Code géographique;565;Amplepuis;CHAR;3
CODGEO;Code géographique;Code géographique;566;Amélie-les-Bains-Palalda;CHAR;3
CODGEO;Code géographique;Code géographique;567;Quiberon;CHAR;3
CODGEO;Code géographique;Code géographique;568;Blancs-Coteaux;CHAR;3
CODGEO;Code géographique;Code géographique;569;Montoire-sur-le-Loir;CHAR;3
CODGEO;Code géographique;Code géographique;570;Marckolsheim;CHAR;3
CODGEO;Code géographique;Code géographique;571;Bohain-en-Vermandois;CHAR;3
CODGEO;Code géographique;Code géographique;572;Plateau d'Hauteville;CHAR;3
CODGEO;Code géographique;Code géographique;573;Carignan;CHAR;3
CODGEO;Code géographique;Code géographique;574;Saint-Calais;CHAR;3
CODGEO;Code géographique;Code géographique;575;Pons;CHAR;3
CODGEO;Code géographique;Code géographique;576;Blangy-sur-Bresle;CHAR;3
CODGEO;Code géographique;Code géographique;577;Beuzeville;CHAR;3
CODGEO;Code géographique;Code géographique;578;Carnac;CHAR;3
CODGEO;Code géographique;Code géographique;579;Arbois;CHAR;3
CODGEO;Code géographique;Code géographique;580;Les Abrets en Dauphiné;CHAR;3
CODGEO;Code géographique;Code géographique;581;Nonancourt - Saint-Lubin-des-Joncherets;CHAR;3
CODGEO;Code géographique;Code géographique;582;Charolles;CHAR;3
CODGEO;Code géographique;Code géographique;583;Lectoure;CHAR;3
CODGEO;Code géographique;Code géographique;584;Revin;CHAR;3
CODGEO;Code géographique;Code géographique;585;Morestel;CHAR;3
CODGEO;Code géographique;Code géographique;586;Breteuil;CHAR;3
CODGEO;Code géographique;Code géographique;587;Banyuls-sur-Mer;CHAR;3
CODGEO;Code géographique;Code géographique;588;Saint-Aignan;CHAR;3
CODGEO;Code géographique;Code géographique;589;Sarrians;CHAR;3
CODGEO;Code géographique;Code géographique;590;Domfront en Poiraie;CHAR;3
CODGEO;Code géographique;Code géographique;591;Cours;CHAR;3
CODGEO;Code géographique;Code géographique;592;Mallemort;CHAR;3
CODGEO;Code géographique;Code géographique;593;Sainte-Sigolène;CHAR;3
CODGEO;Code géographique;Code géographique;594;Salies-de-Béarn;CHAR;3
CODGEO;Code géographique;Code géographique;595;Sées;CHAR;3
CODGEO;Code géographique;Code géographique;596;Chazelles-sur-Lyon;CHAR;3
CODGEO;Code géographique;Code géographique;597;Phalsbourg;CHAR;3
CODGEO;Code géographique;Code géographique;598;Fayence;CHAR;3
CODGEO;Code géographique;Code géographique;599;Argentat-sur-Dordogne;CHAR;3
CODGEO;Code géographique;Code géographique;600;Lapalisse;CHAR;3
CODGEO;Code géographique;Code géographique;601;Nogaro;CHAR;3
CODGEO;Code géographique;Code géographique;602;Villaines-la-Juhel;CHAR;3
CODGEO;Code géographique;Code géographique;603;Fumay;CHAR;3
CODGEO;Code géographique;Code géographique;604;Forges-les-Eaux;CHAR;3
CODGEO;Code géographique;Code géographique;605;Belz;CHAR;3
CODGEO;Code géographique;Code géographique;606;Beaumont-de-Lomagne;CHAR;3
CODGEO;Code géographique;Code géographique;607;Saint-Fulgent;CHAR;3
CODGEO;Code géographique;Code géographique;608;Port-la-Nouvelle;CHAR;3
CODGEO;Code géographique;Code géographique;609;Miramont-de-Guyenne;CHAR;3
CODGEO;Code géographique;Code géographique;610;Bruyères;CHAR;3
CODGEO;Code géographique;Code géographique;611;Reichshoffen;CHAR;3
CODGEO;Code géographique;Code géographique;612;Laragne-Montéglin;CHAR;3
CODGEO;Code géographique;Code géographique;613;Morcenx-la-Nouvelle;CHAR;3
CODGEO;Code géographique;Code géographique;614;Solesmes;CHAR;3
CODGEO;Code géographique;Code géographique;615;Cugand;CHAR;3
CODGEO;Code géographique;Code géographique;616;Vic-Fezensac;CHAR;3
CODGEO;Code géographique;Code géographique;617;Modane;CHAR;3
CODGEO;Code géographique;Code géographique;618;Lacaune;CHAR;3
CODGEO;Code géographique;Code géographique;619;Venarey-les-Laumes;CHAR;3
CODGEO;Code géographique;Code géographique;620;Salbris;CHAR;3
CODGEO;Code géographique;Code géographique;621;Gourin;CHAR;3
CODGEO;Code géographique;Code géographique;622;Mourmelon-le-Grand;CHAR;3
CODGEO;Code géographique;Code géographique;623;Bonneval;CHAR;3
CODGEO;Code géographique;Code géographique;624;Le Lude;CHAR;3
CODGEO;Code géographique;Code géographique;625;La Voulte-sur-Rhône;CHAR;3
CODGEO;Code géographique;Code géographique;626;Saint-Loup-sur-Semouse;CHAR;3
CODGEO;Code géographique;Code géographique;627;Dompierre-sur-Besbre;CHAR;3
CODGEO;Code géographique;Code géographique;628;Sommières;CHAR;3
CODGEO;Code géographique;Code géographique;629;Étain;CHAR;3
CODGEO;Code géographique;Code géographique;630;Cany-Barville;CHAR;3
CODGEO;Code géographique;Code géographique;631;Sillé-le-Guillaume;CHAR;3
CODGEO;Code géographique;Code géographique;632;L'Île-d'Yeu;CHAR;3
CODGEO;Code géographique;Code géographique;633;Salins-les-Bains;CHAR;3
CODGEO;Code géographique;Code géographique;634;Cerizay;CHAR;3
CODGEO;Code géographique;Code géographique;635;Varennes-sur-Allier;CHAR;3
CODGEO;Code géographique;Code géographique;636;Gorron;CHAR;3
CODGEO;Code géographique;Code géographique;637;Peyrehorade;CHAR;3
CODGEO;Code géographique;Code géographique;638;Saint-Didier-sur-Chalaronne;CHAR;3
CODGEO;Code géographique;Code géographique;639;Maubourguet;CHAR;3
CODGEO;Code géographique;Code géographique;640;Saint-Jean-de-Bournay;CHAR;3
CODGEO;Code géographique;Code géographique;641;Saint-Amour;CHAR;3
CODGEO;Code géographique;Code géographique;642;Saint-Père-en-Retz;CHAR;3
CODGEO;Code géographique;Code géographique;643;Isigny-sur-Mer;CHAR;3
CODGEO;Code géographique;Code géographique;644;Bar-sur-Seine;CHAR;3
CODGEO;Code géographique;Code géographique;645;Aime-la-Plagne;CHAR;3
CODGEO;Code géographique;Code géographique;646;Niederbronn-les-Bains;CHAR;3
CODGEO;Code géographique;Code géographique;647;Durtal;CHAR;3
CODGEO;Code géographique;Code géographique;648;Luneray;CHAR;3
CODGEO;Code géographique;Code géographique;649;Saint-Georges-de-Reneins;CHAR;3
CODGEO;Code géographique;Code géographique;650;Steenvoorde;CHAR;3
CODGEO;Code géographique;Code géographique;651;Saint-Laurent-Nouan;CHAR;3
CODGEO;Code géographique;Code géographique;652;Culoz;CHAR;3
CODGEO;Code géographique;Code géographique;653;Brionne;CHAR;3
CODGEO;Code géographique;Code géographique;654;Mirande;CHAR;3
CODGEO;Code géographique;Code géographique;655;Mazères;CHAR;3
CODGEO;Code géographique;Code géographique;656;Malestroit;CHAR;3
CODGEO;Code géographique;Code géographique;657;Bouxwiller;CHAR;3
CODGEO;Code géographique;Code géographique;658;Lessay;CHAR;3
CODGEO;Code géographique;Code géographique;659;Bouchain;CHAR;3
CODGEO;Code géographique;Code géographique;660;Suippes;CHAR;3
CODGEO;Code géographique;Code géographique;661;Tartas;CHAR;3
CODGEO;Code géographique;Code géographique;662;Fessenheim;CHAR;3
CODGEO;Code géographique;Code géographique;663;Plancoët;CHAR;3
CODGEO;Code géographique;Code géographique;664;Castets;CHAR;3
CODGEO;Code géographique;Code géographique;665;Tarascon-sur-Ariège;CHAR;3
CODGEO;Code géographique;Code géographique;666;Moréac;CHAR;3
CODGEO;Code géographique;Code géographique;667;Broons;CHAR;3
CODGEO;Code géographique;Code géographique;668;Tréguier;CHAR;3
CODGEO;Code géographique;Code géographique;669;Méaulte;CHAR;3
CODGEO;Code géographique;Code géographique;670;Chablis;CHAR;3
CODGEO;Code géographique;Code géographique;671;Saint-Étienne-de-Saint-Geoirs;CHAR;3
CODGEO;Code géographique;Code géographique;672;Saint-Julien-du-Sault;CHAR;3
CODGEO;Code géographique;Code géographique;673;Soultz-sous-Forêts;CHAR;3
CODGEO;Code géographique;Code géographique;674;Saint-Venant;CHAR;3
CODGEO;Code géographique;Code géographique;675;Le Bar-sur-Loup;CHAR;3
CODGEO;Code géographique;Code géographique;676;Le Pouzin;CHAR;3
CODGEO;Code géographique;Code géographique;677;Saint-Geours-de-Maremne;CHAR;3
CODGEO;Code géographique;Code géographique;678;Chaulnes;CHAR;3
CODGEO;Code géographique;Code géographique;679;Montreuil;CHAR;3
CODGEO;Code géographique;Code géographique;680;Flamanville;CHAR;3
CODGEO;Code géographique;Code géographique;681;Val-d'Isère;CHAR;3
CODGEO;Code géographique;Code géographique;682;Villers-la-Montagne;CHAR;3
CODGEO;Code géographique;Code géographique;9B1;Fort-de-France;CHAR;3
CODGEO;Code géographique;Code géographique;9B2;Le Lorrain;CHAR;3
CODGEO;Code géographique;Code géographique;9B3;Basse-Pointe;CHAR;3
CODGEO;Code géographique;Code géographique;9D1;Saint-Denis;CHAR;3
CODGEO;Code géographique;Code géographique;9D2;Saint-Pierre - Le Tampon;CHAR;3
CODGEO;Code géographique;Code géographique;9D3;Le Port;CHAR;3
CODGEO;Code géographique;Code géographique;9D4;Saint-Paul;CHAR;3
CODGEO;Code géographique;Code géographique;9D5;Saint-Louis;CHAR;3
CODGEO;Code géographique;Code géographique;9D6;Saint-Benoît;CHAR;3
CODGEO;Code géographique;Code géographique;9D7;Salazie;CHAR;3
CODGEO;Code géographique;Code géographique;BAL;Bâle - Saint-Louis (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;CHA;Charleroi (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;GEN;Genève - Annemasse (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;LAU;Lausanne (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;LUX;Luxembourg (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;MON;Monaco - Menton (partie française);CHAR;3
CODGEO;Code géographique;Code géographique;SAR;Sarrebruck (partie française);CHAR;3
