COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;14107;Le Molay-Littry;CHAR;5
CODGEO;Code géographique;Code géographique;14108;Évrecy;CHAR;5
CODGEO;Code géographique;Code géographique;14109;Colleville-Montgomery;CHAR;5
CODGEO;Code géographique;Code géographique;14110;Le Hom;CHAR;5
CODGEO;Code géographique;Code géographique;14111;Villers-Bocage;CHAR;5
CODGEO;Code géographique;Code géographique;14112;Troarn;CHAR;5
CODGEO;Code géographique;Code géographique;14113;Frénouville;CHAR;5
CODGEO;Code géographique;Code géographique;14114;Ranville;CHAR;5
CODGEO;Code géographique;Code géographique;14115;Courseulles-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;14116;Les Monts d'Aunay;CHAR;5
CODGEO;Code géographique;Code géographique;14201;Douvres-la-Délivrande-Luc-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;14202;Pont-l'Évêque;CHAR;5
CODGEO;Code géographique;Code géographique;14203;Hermanville-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;14204;Thue et Mue;CHAR;5
CODGEO;Code géographique;Code géographique;14205;Livarot-Pays-d'Auge;CHAR;5
CODGEO;Code géographique;Code géographique;14206;Saint-Martin-de-Fontenay;CHAR;5
CODGEO;Code géographique;Code géographique;14207;Saint-Pierre-en-Auge;CHAR;5
CODGEO;Code géographique;Code géographique;14208;Blainville-sur-Orne;CHAR;5
CODGEO;Code géographique;Code géographique;14209;Falaise;CHAR;5
CODGEO;Code géographique;Code géographique;14210;Argences;CHAR;5
CODGEO;Code géographique;Code géographique;14211;Ouistreham;CHAR;5
CODGEO;Code géographique;Code géographique;14212;Luc-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;14213;Mézidon Vallée d'Auge;CHAR;5
CODGEO;Code géographique;Code géographique;14301;Vire Normandie;CHAR;5
CODGEO;Code géographique;Code géographique;14302;Bayeux;CHAR;5
CODGEO;Code géographique;Code géographique;14401;Lisieux;CHAR;5
CODGEO;Code géographique;Code géographique;14402;Dives-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;14701;Caen;CHAR;5
CODGEO;Code géographique;Code géographique;15101;Riom-ès-Montagnes;CHAR;5
CODGEO;Code géographique;Code géographique;15102;Ydes;CHAR;5
CODGEO;Code géographique;Code géographique;15103;Maurs;CHAR;5
CODGEO;Code géographique;Code géographique;15104;Mauriac;CHAR;5
CODGEO;Code géographique;Code géographique;15201;Saint-Flour;CHAR;5
CODGEO;Code géographique;Code géographique;15401;Aurillac;CHAR;5
CODGEO;Code géographique;Code géographique;16101;Mansle;CHAR;5
CODGEO;Code géographique;Code géographique;16102;Confolens;CHAR;5
CODGEO;Code géographique;Code géographique;16103;Chasseneuil-sur-Bonnieure;CHAR;5
CODGEO;Code géographique;Code géographique;16104;Châteauneuf-sur-Charente;CHAR;5
CODGEO;Code géographique;Code géographique;16105;Ruffec;CHAR;5
CODGEO;Code géographique;Code géographique;16106;La Rochefoucauld-en-Angoumois;CHAR;5
CODGEO;Code géographique;Code géographique;16107;Barbezieux-Saint-Hilaire;CHAR;5
CODGEO;Code géographique;Code géographique;16108;Jarnac;CHAR;5
CODGEO;Code géographique;Code géographique;16401;Cognac;CHAR;5
CODGEO;Code géographique;Code géographique;16601;Angoulême;CHAR;5
CODGEO;Code géographique;Code géographique;17101;Saint-Denis-d'Oléron;CHAR;5
CODGEO;Code géographique;Code géographique;17102;Esnandes;CHAR;5
CODGEO;Code géographique;Code géographique;17103;Saint-Laurent-de-la-Prée;CHAR;5
CODGEO;Code géographique;Code géographique;17104;Matha;CHAR;5
CODGEO;Code géographique;Code géographique;17105;Saint-Rogatien;CHAR;5
CODGEO;Code géographique;Code géographique;17106;Villedoux;CHAR;5
CODGEO;Code géographique;Code géographique;17107;Le Bois-Plage-en-Ré;CHAR;5
CODGEO;Code géographique;Code géographique;17108;Rivedoux-Plage;CHAR;5
CODGEO;Code géographique;Code géographique;17109;Saint-Trojan-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;17110;La Jarne;CHAR;5
CODGEO;Code géographique;Code géographique;17111;Saint-Agnant;CHAR;5
CODGEO;Code géographique;Code géographique;17112;Médis;CHAR;5
CODGEO;Code géographique;Code géographique;17113;Breuillet;CHAR;5
CODGEO;Code géographique;Code géographique;17114;Port-des-Barques;CHAR;5
CODGEO;Code géographique;Code géographique;17115;Soubise;CHAR;5
CODGEO;Code géographique;Code géographique;17116;Marsilly;CHAR;5
CODGEO;Code géographique;Code géographique;17117;Dolus-d'Oléron;CHAR;5
CODGEO;Code géographique;Code géographique;17118;La Jarrie;CHAR;5
CODGEO;Code géographique;Code géographique;17119;Sainte-Marie-de-Ré;CHAR;5
CODGEO;Code géographique;Code géographique;17120;Montendre;CHAR;5
CODGEO;Code géographique;Code géographique;17121;Saint-Georges-d'Oléron;CHAR;5
CODGEO;Code géographique;Code géographique;17122;Fouras;CHAR;5
CODGEO;Code géographique;Code géographique;17123;Aigrefeuille-d'Aunis;CHAR;5
CODGEO;Code géographique;Code géographique;17124;Pons;CHAR;5
CODGEO;Code géographique;Code géographique;17125;Le Château-d'Oléron;CHAR;5
CODGEO;Code géographique;Code géographique;17126;Ars-en-Ré;CHAR;5
CODGEO;Code géographique;Code géographique;17127;Marans;CHAR;5
CODGEO;Code géographique;Code géographique;17128;Sainte-Soulle;CHAR;5
CODGEO;Code géographique;Code géographique;17129;Saint-Xandre;CHAR;5
CODGEO;Code géographique;Code géographique;17130;La Flotte;CHAR;5
CODGEO;Code géographique;Code géographique;17201;Jonzac;CHAR;5
CODGEO;Code géographique;Code géographique;17202;Saint-Pierre-d'Oléron;CHAR;5
CODGEO;Code géographique;Code géographique;17203;Surgères;CHAR;5
CODGEO;Code géographique;Code géographique;17204;Saujon;CHAR;5
CODGEO;Code géographique;Code géographique;17205;Saint-Jean-d'Angély;CHAR;5
CODGEO;Code géographique;Code géographique;17206;Marennes-Hiers-Brouage;CHAR;5
CODGEO;Code géographique;Code géographique;17301;La Tremblade;CHAR;5
CODGEO;Code géographique;Code géographique;17401;Saintes;CHAR;5
CODGEO;Code géographique;Code géographique;17402;Rochefort;CHAR;5
CODGEO;Code géographique;Code géographique;17403;Royan;CHAR;5
CODGEO;Code géographique;Code géographique;17601;La Rochelle;CHAR;5
CODGEO;Code géographique;Code géographique;18101;Sancerre;CHAR;5
CODGEO;Code géographique;Code géographique;18102;Léré;CHAR;5
CODGEO;Code géographique;Code géographique;18103;Sancoins;CHAR;5
CODGEO;Code géographique;Code géographique;18104;La Guerche-sur-l'Aubois;CHAR;5
CODGEO;Code géographique;Code géographique;18105;Avord;CHAR;5
CODGEO;Code géographique;Code géographique;18106;Dun-sur-Auron;CHAR;5
CODGEO;Code géographique;Code géographique;18107;Trouy;CHAR;5
CODGEO;Code géographique;Code géographique;18201;Aubigny-sur-Nère;CHAR;5
CODGEO;Code géographique;Code géographique;18202;Saint-Florent-sur-Cher;CHAR;5
CODGEO;Code géographique;Code géographique;18203;Mehun-sur-Yèvre;CHAR;5
CODGEO;Code géographique;Code géographique;18301;Saint-Amand-Montrond;CHAR;5
CODGEO;Code géographique;Code géographique;18401;Vierzon;CHAR;5
CODGEO;Code géographique;Code géographique;18501;Bourges;CHAR;5
CODGEO;Code géographique;Code géographique;19101;Donzenac;CHAR;5
CODGEO;Code géographique;Code géographique;19102;Bort-les-Orgues;CHAR;5
CODGEO;Code géographique;Code géographique;19103;Uzerche;CHAR;5
CODGEO;Code géographique;Code géographique;19104;Argentat-sur-Dordogne;CHAR;5
CODGEO;Code géographique;Code géographique;19105;Égletons;CHAR;5
CODGEO;Code géographique;Code géographique;19106;Objat;CHAR;5
CODGEO;Code géographique;Code géographique;19201;Allassac;CHAR;5
CODGEO;Code géographique;Code géographique;19202;Ussel;CHAR;5
CODGEO;Code géographique;Code géographique;19401;Tulle;CHAR;5
CODGEO;Code géographique;Code géographique;21101;Brazey-en-Plaine;CHAR;5
CODGEO;Code géographique;Code géographique;21102;Selongey;CHAR;5
CODGEO;Code géographique;Code géographique;21103;Saulieu;CHAR;5
CODGEO;Code géographique;Code géographique;21104;Arc-sur-Tille;CHAR;5
CODGEO;Code géographique;Code géographique;21105;Seurre;CHAR;5
CODGEO;Code géographique;Code géographique;21106;Saint-Jean-de-Losne;CHAR;5
CODGEO;Code géographique;Code géographique;21107;Venarey-les-Laumes;CHAR;5
CODGEO;Code géographique;Code géographique;21108;Semur-en-Auxois;CHAR;5
CODGEO;Code géographique;Code géographique;21109;Saint-Julien;CHAR;5
CODGEO;Code géographique;Code géographique;21110;Gevrey-Chambertin;CHAR;5
CODGEO;Code géographique;Code géographique;21201;Genlis;CHAR;5
CODGEO;Code géographique;Code géographique;21202;Châtillon-sur-Seine;CHAR;5
CODGEO;Code géographique;Code géographique;21203;Montbard;CHAR;5
CODGEO;Code géographique;Code géographique;21204;Nuits-Saint-Georges;CHAR;5
CODGEO;Code géographique;Code géographique;21205;Is-sur-Tille;CHAR;5
CODGEO;Code géographique;Code géographique;21206;Auxonne;CHAR;5
CODGEO;Code géographique;Code géographique;21401;Beaune;CHAR;5
CODGEO;Code géographique;Code géographique;21701;Dijon;CHAR;5
CODGEO;Code géographique;Code géographique;22101;Quintin;CHAR;5
CODGEO;Code géographique;Code géographique;22102;Broons;CHAR;5
CODGEO;Code géographique;Code géographique;22103;Merdrignac;CHAR;5
CODGEO;Code géographique;Code géographique;22104;Rostrenen;CHAR;5
CODGEO;Code géographique;Code géographique;22105;Plouézec;CHAR;5
CODGEO;Code géographique;Code géographique;22106;Saint-Cast-le-Guildo;CHAR;5
CODGEO;Code géographique;Code géographique;22107;Plouaret;CHAR;5
CODGEO;Code géographique;Code géographique;22108;Plouër-sur-Rance;CHAR;5
CODGEO;Code géographique;Code géographique;22109;Trébeurden;CHAR;5
CODGEO;Code géographique;Code géographique;22110;Plémet;CHAR;5
CODGEO;Code géographique;Code géographique;22111;Lanvollon;CHAR;5
CODGEO;Code géographique;Code géographique;22112;La Roche-Jaudy;CHAR;5
CODGEO;Code géographique;Code géographique;22113;Pommeret;CHAR;5
CODGEO;Code géographique;Code géographique;22114;Châtelaudren-Plouagat;CHAR;5
CODGEO;Code géographique;Code géographique;22115;Erquy;CHAR;5
CODGEO;Code géographique;Code géographique;22116;Plœuc-L'Hermitage;CHAR;5
CODGEO;Code géographique;Code géographique;22117;Pléneuf-Val-André;CHAR;5
CODGEO;Code géographique;Code géographique;22118;Plouha;CHAR;5
CODGEO;Code géographique;Code géographique;22119;Bégard;CHAR;5
CODGEO;Code géographique;Code géographique;22201;Plancoët;CHAR;5
CODGEO;Code géographique;Code géographique;22202;Plaintel;CHAR;5
CODGEO;Code géographique;Code géographique;22203;Tréguier;CHAR;5
CODGEO;Code géographique;Code géographique;22204;Plédran;CHAR;5
CODGEO;Code géographique;Code géographique;22205;Pordic;CHAR;5
CODGEO;Code géographique;Code géographique;22206;Loudéac;CHAR;5
CODGEO;Code géographique;Code géographique;22301;Binic-Étables-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;22302;Lamballe-Armor;CHAR;5
CODGEO;Code géographique;Code géographique;22303;Paimpol;CHAR;5
CODGEO;Code géographique;Code géographique;22401;Guingamp;CHAR;5
CODGEO;Code géographique;Code géographique;22402;Dinan;CHAR;5
CODGEO;Code géographique;Code géographique;22403;Lannion;CHAR;5
CODGEO;Code géographique;Code géographique;22501;Saint-Brieuc;CHAR;5
CODGEO;Code géographique;Code géographique;23101;Bourganeuf;CHAR;5
CODGEO;Code géographique;Code géographique;23102;Aubusson;CHAR;5
CODGEO;Code géographique;Code géographique;23201;La Souterraine;CHAR;5
CODGEO;Code géographique;Code géographique;23301;Guéret;CHAR;5
CODGEO;Code géographique;Code géographique;24101;Excideuil;CHAR;5
CODGEO;Code géographique;Code géographique;24102;Montcaret;CHAR;5
CODGEO;Code géographique;Code géographique;24103;Le Bugue;CHAR;5
CODGEO;Code géographique;Code géographique;24104;Eymet;CHAR;5
CODGEO;Code géographique;Code géographique;24105;Montignac-Lascaux;CHAR;5
CODGEO;Code géographique;Code géographique;24106;Le Lardin-Saint-Lazare;CHAR;5
CODGEO;Code géographique;Code géographique;24107;Neuvic;CHAR;5
CODGEO;Code géographique;Code géographique;24108;Razac-sur-l'Isle;CHAR;5
CODGEO;Code géographique;Code géographique;24109;Nontron;CHAR;5
CODGEO;Code géographique;Code géographique;24110;Thiviers;CHAR;5
CODGEO;Code géographique;Code géographique;24111;Ribérac;CHAR;5
CODGEO;Code géographique;Code géographique;24112;Lalinde;CHAR;5
CODGEO;Code géographique;Code géographique;24201;Saint-Astier;CHAR;5
CODGEO;Code géographique;Code géographique;24202;Mussidan;CHAR;5
CODGEO;Code géographique;Code géographique;24203;Sarlat-la-Canéda;CHAR;5
CODGEO;Code géographique;Code géographique;24501;Périgueux;CHAR;5
CODGEO;Code géographique;Code géographique;25101;Colombier-Fontaine;CHAR;5
CODGEO;Code géographique;Code géographique;25102;Goux-les-Usiers;CHAR;5
CODGEO;Code géographique;Code géographique;25103;Arcey;CHAR;5
CODGEO;Code géographique;Code géographique;25104;Le Russey;CHAR;5
CODGEO;Code géographique;Code géographique;25105;Montferrand-le-Château;CHAR;5
CODGEO;Code géographique;Code géographique;25106;Les Auxons;CHAR;5
CODGEO;Code géographique;Code géographique;25107;Charquemont;CHAR;5
CODGEO;Code géographique;Code géographique;25108;L'Isle-sur-le-Doubs;CHAR;5
CODGEO;Code géographique;Code géographique;25109;Saône;CHAR;5
CODGEO;Code géographique;Code géographique;25110;Ornans;CHAR;5
CODGEO;Code géographique;Code géographique;25111;Roche-lez-Beaupré;CHAR;5
CODGEO;Code géographique;Code géographique;25112;Maîche;CHAR;5
CODGEO;Code géographique;Code géographique;25113;Saint-Vit;CHAR;5
CODGEO;Code géographique;Code géographique;25114;Villers-le-Lac;CHAR;5
CODGEO;Code géographique;Code géographique;25201;Baume-les-Dames;CHAR;5
CODGEO;Code géographique;Code géographique;25202;Valdahon;CHAR;5
CODGEO;Code géographique;Code géographique;25203;Pont-de-Roide-Vermondans;CHAR;5
CODGEO;Code géographique;Code géographique;25204;Pouilley-les-Vignes;CHAR;5
CODGEO;Code géographique;Code géographique;25301;Morteau;CHAR;5
CODGEO;Code géographique;Code géographique;25401;Pontarlier;CHAR;5
CODGEO;Code géographique;Code géographique;25601;Besançon;CHAR;5
CODGEO;Code géographique;Code géographique;26101;Suze-la-Rousse;CHAR;5
CODGEO;Code géographique;Code géographique;26102;Buis-les-Baronnies;CHAR;5
CODGEO;Code géographique;Code géographique;26103;Allex;CHAR;5
CODGEO;Code géographique;Code géographique;26104;Saint-Jean-en-Royans;CHAR;5
CODGEO;Code géographique;Code géographique;26105;Anneyron;CHAR;5
CODGEO;Code géographique;Code géographique;26106;Dieulefit;CHAR;5
CODGEO;Code géographique;Code géographique;26107;Montélier;CHAR;5
CODGEO;Code géographique;Code géographique;26108;Saint-Donat-sur-l'Herbasse;CHAR;5
CODGEO;Code géographique;Code géographique;26109;Die;CHAR;5
CODGEO;Code géographique;Code géographique;26110;Châteauneuf-du-Rhône;CHAR;5
CODGEO;Code géographique;Code géographique;26201;Donzère;CHAR;5
CODGEO;Code géographique;Code géographique;26202;Nyons;CHAR;5
CODGEO;Code géographique;Code géographique;26203;Chabeuil;CHAR;5
CODGEO;Code géographique;Code géographique;26204;Beaumont-lès-Valence;CHAR;5
CODGEO;Code géographique;Code géographique;26301;Saint-Paul-Trois-Châteaux;CHAR;5
CODGEO;Code géographique;Code géographique;26302;Pierrelatte;CHAR;5
CODGEO;Code géographique;Code géographique;26303;Crest;CHAR;5
CODGEO;Code géographique;Code géographique;26304;Livron-sur-Drôme;CHAR;5
CODGEO;Code géographique;Code géographique;26501;Romans-sur-Isère;CHAR;5
CODGEO;Code géographique;Code géographique;27101;La Couture-Boussey;CHAR;5
CODGEO;Code géographique;Code géographique;27102;La Bonneville-sur-Iton;CHAR;5
CODGEO;Code géographique;Code géographique;27103;Rugles;CHAR;5
CODGEO;Code géographique;Code géographique;27104;Routot;CHAR;5
CODGEO;Code géographique;Code géographique;27105;La Saussaye;CHAR;5
CODGEO;Code géographique;Code géographique;27106;La Haye-Malherbe;CHAR;5
CODGEO;Code géographique;Code géographique;27107;Le Thuit de l'Oison;CHAR;5
CODGEO;Code géographique;Code géographique;27108;Gasny;CHAR;5
CODGEO;Code géographique;Code géographique;27109;Étrépagny;CHAR;5
CODGEO;Code géographique;Code géographique;27110;Pîtres;CHAR;5
CODGEO;Code géographique;Code géographique;27111;Bourg-Achard;CHAR;5
CODGEO;Code géographique;Code géographique;27112;Saint-André-de-l'Eure;CHAR;5
CODGEO;Code géographique;Code géographique;27113;Breteuil;CHAR;5
CODGEO;Code géographique;Code géographique;27114;Fleury-sur-Andelle;CHAR;5
CODGEO;Code géographique;Code géographique;27115;Le Neubourg;CHAR;5
CODGEO;Code géographique;Code géographique;27116;Romilly-sur-Andelle;CHAR;5
CODGEO;Code géographique;Code géographique;27117;Brionne;CHAR;5
CODGEO;Code géographique;Code géographique;27201;Pont-de-l'Arche;CHAR;5
CODGEO;Code géographique;Code géographique;27202;Beaumont-le-Roger;CHAR;5
CODGEO;Code géographique;Code géographique;27203;Mesnils-sur-Iton;CHAR;5
CODGEO;Code géographique;Code géographique;27204;Conches-en-Ouche;CHAR;5
CODGEO;Code géographique;Code géographique;27205;Pacy-sur-Eure;CHAR;5
CODGEO;Code géographique;Code géographique;27206;Verneuil d'Avre et d'Iton;CHAR;5
CODGEO;Code géographique;Code géographique;27207;Les Andelys;CHAR;5
CODGEO;Code géographique;Code géographique;27301;Bernay;CHAR;5
CODGEO;Code géographique;Code géographique;27302;Pont-Audemer;CHAR;5
CODGEO;Code géographique;Code géographique;27303;Gaillon;CHAR;5
CODGEO;Code géographique;Code géographique;27401;Vernon;CHAR;5
CODGEO;Code géographique;Code géographique;27402;Louviers;CHAR;5
CODGEO;Code géographique;Code géographique;27501;Évreux;CHAR;5
CODGEO;Code géographique;Code géographique;28101;Abondant;CHAR;5
CODGEO;Code géographique;Code géographique;28102;Toury;CHAR;5
CODGEO;Code géographique;Code géographique;28103;Châteauneuf-en-Thymerais;CHAR;5
CODGEO;Code géographique;Code géographique;28104;Saint-Georges-sur-Eure;CHAR;5
CODGEO;Code géographique;Code géographique;28105;Courville-sur-Eure;CHAR;5
CODGEO;Code géographique;Code géographique;28106;Senonches;CHAR;5
CODGEO;Code géographique;Code géographique;28107;Illiers-Combray;CHAR;5
CODGEO;Code géographique;Code géographique;28108;La Loupe;CHAR;5
CODGEO;Code géographique;Code géographique;28109;Les Villages Vovéens;CHAR;5
CODGEO;Code géographique;Code géographique;28110;Jouy;CHAR;5
CODGEO;Code géographique;Code géographique;28201;Brou;CHAR;5
CODGEO;Code géographique;Code géographique;28202;Bonneval;CHAR;5
CODGEO;Code géographique;Code géographique;28203;Cloyes-les-Trois-Rivières;CHAR;5
CODGEO;Code géographique;Code géographique;28204;Gallardon;CHAR;5
CODGEO;Code géographique;Code géographique;28205;Auneau-Bleury-Saint-Symphorien;CHAR;5
CODGEO;Code géographique;Code géographique;28206;Maintenon;CHAR;5
CODGEO;Code géographique;Code géographique;28207;Nogent-le-Roi;CHAR;5
CODGEO;Code géographique;Code géographique;28208;Nogent-le-Rotrou;CHAR;5
CODGEO;Code géographique;Code géographique;28301;Châteaudun;CHAR;5
CODGEO;Code géographique;Code géographique;28401;Dreux;CHAR;5
CODGEO;Code géographique;Code géographique;28501;Chartres;CHAR;5
CODGEO;Code géographique;Code géographique;29101;Saint-Pabu;CHAR;5
CODGEO;Code géographique;Code géographique;29102;Lampaul-Plouarzel;CHAR;5
CODGEO;Code géographique;Code géographique;29103;Kerlouan;CHAR;5
CODGEO;Code géographique;Code géographique;29104;Hôpital-Camfrout;CHAR;5
CODGEO;Code géographique;Code géographique;29105;Plonéis;CHAR;5
CODGEO;Code géographique;Code géographique;29106;Camaret-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;29107;Névez;CHAR;5
CODGEO;Code géographique;Code géographique;29108;Le Conquet;CHAR;5
CODGEO;Code géographique;Code géographique;29109;Pont-Aven;CHAR;5
CODGEO;Code géographique;Code géographique;29110;Plouvorn;CHAR;5
CODGEO;Code géographique;Code géographique;29111;Plozévet;CHAR;5
CODGEO;Code géographique;Code géographique;29112;Saint-Thégonnec Loc-Eguiner;CHAR;5
CODGEO;Code géographique;Code géographique;29113;Pleyber-Christ;CHAR;5
CODGEO;Code géographique;Code géographique;29114;Lanmeur;CHAR;5
CODGEO;Code géographique;Code géographique;29115;Saint-Thonan;CHAR;5
CODGEO;Code géographique;Code géographique;29116;Plougasnou;CHAR;5
CODGEO;Code géographique;Code géographique;29117;Plouescat;CHAR;5
CODGEO;Code géographique;Code géographique;29118;Saint-Évarzec;CHAR;5
CODGEO;Code géographique;Code géographique;29119;Bourg-Blanc;CHAR;5
CODGEO;Code géographique;Code géographique;29120;Landéda;CHAR;5
CODGEO;Code géographique;Code géographique;29121;Pleyben;CHAR;5
CODGEO;Code géographique;Code géographique;29122;Châteauneuf-du-Faou;CHAR;5
CODGEO;Code géographique;Code géographique;29123;Loperhet;CHAR;5
CODGEO;Code géographique;Code géographique;29124;Plouvien;CHAR;5
CODGEO;Code géographique;Code géographique;29125;Cléder;CHAR;5
CODGEO;Code géographique;Code géographique;29126;Pont-de-Buis-lès-Quimerch;CHAR;5
CODGEO;Code géographique;Code géographique;29127;Plomelin;CHAR;5
CODGEO;Code géographique;Code géographique;29128;Plougonvelin;CHAR;5
CODGEO;Code géographique;Code géographique;29129;Riec-sur-Bélon;CHAR;5
CODGEO;Code géographique;Code géographique;29130;Milizac-Guipronvel;CHAR;5
CODGEO;Code géographique;Code géographique;29131;Carantec;CHAR;5
CODGEO;Code géographique;Code géographique;29201;Locmaria-Plouzané;CHAR;5
CODGEO;Code géographique;Code géographique;29202;Plouigneau;CHAR;5
CODGEO;Code géographique;Code géographique;29203;Porspoder;CHAR;5
CODGEO;Code géographique;Code géographique;29204;Scaër;CHAR;5
CODGEO;Code géographique;Code géographique;29205;Châteaulin;CHAR;5
CODGEO;Code géographique;Code géographique;29206;Bannalec;CHAR;5
CODGEO;Code géographique;Code géographique;29207;Plonéour-Lanvern;CHAR;5
CODGEO;Code géographique;Code géographique;29208;Ploudalmézeau;CHAR;5
CODGEO;Code géographique;Code géographique;29209;Crozon;CHAR;5
CODGEO;Code géographique;Code géographique;29210;Plouhinec-Audierne;CHAR;5
CODGEO;Code géographique;Code géographique;29211;Rosporden;CHAR;5
CODGEO;Code géographique;Code géographique;29212;Briec;CHAR;5
CODGEO;Code géographique;Code géographique;29213;Guilers;CHAR;5
CODGEO;Code géographique;Code géographique;29214;Saint-Renan;CHAR;5
CODGEO;Code géographique;Code géographique;29215;Plabennec;CHAR;5
CODGEO;Code géographique;Code géographique;29301;Moëlan-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;29302;Landivisiau;CHAR;5
CODGEO;Code géographique;Code géographique;29303;Plouguerneau-Lannilis;CHAR;5
CODGEO;Code géographique;Code géographique;29304;Saint-Pol-de-Léon;CHAR;5
CODGEO;Code géographique;Code géographique;29305;Lesneven;CHAR;5
CODGEO;Code géographique;Code géographique;29306;Douarnenez;CHAR;5
CODGEO;Code géographique;Code géographique;29307;Quimperlé;CHAR;5
CODGEO;Code géographique;Code géographique;29308;Pont-l'Abbé;CHAR;5
CODGEO;Code géographique;Code géographique;29309;Landerneau;CHAR;5
CODGEO;Code géographique;Code géographique;29401;Penmarch;CHAR;5
CODGEO;Code géographique;Code géographique;29402;Fouesnant;CHAR;5
CODGEO;Code géographique;Code géographique;29403;Morlaix;CHAR;5
CODGEO;Code géographique;Code géographique;29404;Concarneau;CHAR;5
CODGEO;Code géographique;Code géographique;29501;Quimper;CHAR;5
CODGEO;Code géographique;Code géographique;29701;Brest;CHAR;5
CODGEO;Code géographique;Code géographique;2A101;Bonifacio;CHAR;5
CODGEO;Code géographique;Code géographique;2A102;Grosseto-Prugna;CHAR;5
CODGEO;Code géographique;Code géographique;2A103;Sartène;CHAR;5
CODGEO;Code géographique;Code géographique;2A104;Albitreccia;CHAR;5
CODGEO;Code géographique;Code géographique;2A105;Bastelicaccia;CHAR;5
CODGEO;Code géographique;Code géographique;2A106;Propriano;CHAR;5
CODGEO;Code géographique;Code géographique;2A301;Porto-Vecchio;CHAR;5
CODGEO;Code géographique;Code géographique;2A501;Ajaccio;CHAR;5
CODGEO;Code géographique;Code géographique;2B101;Prunelli-di-Fiumorbo;CHAR;5
CODGEO;Code géographique;Code géographique;2B102;Ghisonaccia;CHAR;5
CODGEO;Code géographique;Code géographique;2B103;L'Île-Rousse;CHAR;5
CODGEO;Code géographique;Code géographique;2B201;Calvi;CHAR;5
CODGEO;Code géographique;Code géographique;2B202;Corte;CHAR;5
CODGEO;Code géographique;Code géographique;2B203;Penta-di-Casinca;CHAR;5
CODGEO;Code géographique;Code géographique;2B401;Borgo;CHAR;5
CODGEO;Code géographique;Code géographique;2B501;Bastia;CHAR;5
CODGEO;Code géographique;Code géographique;30101;Saint-Victor-la-Coste;CHAR;5
CODGEO;Code géographique;Code géographique;30102;Fons;CHAR;5
CODGEO;Code géographique;Code géographique;30103;La Calmette;CHAR;5
CODGEO;Code géographique;Code géographique;30104;Aubord;CHAR;5
CODGEO;Code géographique;Code géographique;30105;Le Cailar;CHAR;5
CODGEO;Code géographique;Code géographique;30106;Saint-Jean-du-Gard;CHAR;5
CODGEO;Code géographique;Code géographique;30107;Connaux;CHAR;5
CODGEO;Code géographique;Code géographique;30108;Saint-Quentin-la-Poterie;CHAR;5
CODGEO;Code géographique;Code géographique;30109;Saint-Laurent-d'Aigouze;CHAR;5
CODGEO;Code géographique;Code géographique;30110;Quissac;CHAR;5
CODGEO;Code géographique;Code géographique;30111;Saint-Geniès-de-Malgoirès;CHAR;5
CODGEO;Code géographique;Code géographique;30112;Jonquières-Saint-Vincent;CHAR;5
CODGEO;Code géographique;Code géographique;30113;Poulx;CHAR;5
CODGEO;Code géographique;Code géographique;30114;Saint-Hippolyte-du-Fort;CHAR;5
CODGEO;Code géographique;Code géographique;30115;Générac;CHAR;5
CODGEO;Code géographique;Code géographique;30116;Aramon;CHAR;5
CODGEO;Code géographique;Code géographique;30117;Clarensac;CHAR;5
CODGEO;Code géographique;Code géographique;30118;Bessèges;CHAR;5
CODGEO;Code géographique;Code géographique;30119;Beauvoisin;CHAR;5
CODGEO;Code géographique;Code géographique;30120;Garons;CHAR;5
CODGEO;Code géographique;Code géographique;30121;Langlade;CHAR;5
CODGEO;Code géographique;Code géographique;30201;Saint-Laurent-des-Arbres;CHAR;5
CODGEO;Code géographique;Code géographique;30202;Roquemaure;CHAR;5
CODGEO;Code géographique;Code géographique;30203;Aimargues;CHAR;5
CODGEO;Code géographique;Code géographique;30204;Calvisson;CHAR;5
CODGEO;Code géographique;Code géographique;30205;Bezouce;CHAR;5
CODGEO;Code géographique;Code géographique;30206;Pujaut;CHAR;5
CODGEO;Code géographique;Code géographique;30207;Bouillargues;CHAR;5
CODGEO;Code géographique;Code géographique;30208;Le Vigan;CHAR;5
CODGEO;Code géographique;Code géographique;30209;Bellegarde;CHAR;5
CODGEO;Code géographique;Code géographique;30210;Rochefort-du-Gard;CHAR;5
CODGEO;Code géographique;Code géographique;30211;Sommières;CHAR;5
CODGEO;Code géographique;Code géographique;30212;Aigues-Mortes;CHAR;5
CODGEO;Code géographique;Code géographique;30213;Vergèze;CHAR;5
CODGEO;Code géographique;Code géographique;30214;La Grand-Combe;CHAR;5
